"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"ENSG00000173473_LINE2867_SMARCC1_D_N2","ENSG00000173473_LINE2867_SMARCC1_D_N2",54,518,54,34.5333333333333,1.56370656370656,2.8160891904701e-05,"SMARCC1",0.0298223346670346
"ENSG00000170345_LINE476_FOS_D_N4","ENSG00000170345_LINE476_FOS_D_N4",54,524,54,34.9333333333333,1.54580152671756,4.11764202557249e-05,"FOS",0.0298223346670346
"MA0655.1","MA0655.1",44,395,44,26.3333333333333,1.67088607594937,5.72772112683123e-05,"JDP2",0.0298223346670346
"MA1928.1","MA1928.1",53,524,53,34.9333333333333,1.51717557251908,9.62352248644776e-05,"BNC2",0.0316855629361302
"ENSG00000175592_LINE505_FOSL1_D_N3","ENSG00000175592_LINE505_FOSL1_D_N3",52,511,52,34.0666666666667,1.52641878669276,0.000101426257798112,"FOSL1",0.0316855629361302
"MA0476.1","MA0476.1",52,518,52,34.5333333333333,1.50579150579151,0.000153166581729743,"FOS",0.0398743667769763
"MA0099.3","MA0099.3",45,428,45,28.5333333333333,1.57710280373832,0.00020724621977726,"FOS::JUN",0.0462455136131544
"MA1144.1","MA1144.1",44,422,44,28.1333333333333,1.56398104265403,0.000321006873054099,"FOSL2::JUND",0.0504428769264531
"ENSG00000213928_LINE2765_IRF9_D_N1","ENSG00000213928_LINE2765_IRF9_D_N1",37,332,37,22.1333333333333,1.67168674698795,0.00033134651039933,"IRF9",0.0504428769264531
"MA0478.1","MA0478.1",49,491,49,32.7333333333333,1.4969450101833,0.000348878152559699,"FOSL2",0.0504428769264531
"MA0490.2","MA0490.2",47,464,47,30.9333333333333,1.51939655172414,0.000355231527651078,"JUNB",0.0504428769264531
"MA0835.2","MA0835.2",54,565,54,37.6666666666667,1.43362831858407,0.000433159717965723,"BATF3",0.0525430287190562
"ENSG00000075426_LINE328_FOSL2_D_N3","ENSG00000075426_LINE328_FOSL2_D_N3",49,496,49,33.0666666666667,1.48185483870968,0.000459612684706028,"FOSL2",0.0525430287190562
"MA1132.1","MA1132.1",39,363,39,24.2,1.61157024793388,0.000470936236918558,"JUN::JUNB",0.0525430287190562
"MA1634.1","MA1634.1",53,556,53,37.0666666666667,1.42985611510791,0.000568386097248503,"BATF",0.0574213585163115
"MA1135.1","MA1135.1",43,420,43,28,1.53571428571429,0.000617984635476538,"FOSB::JUNB",0.0574213585163115
"ENSG00000171223_LINE487_JUNB_D_N3","ENSG00000171223_LINE487_JUNB_D_N3",49,502,49,33.4666666666667,1.46414342629482,0.000634299794258299,"JUNB",0.0574213585163115
"MA1652.1","MA1652.1",72,846,72,56.4,1.27659574468085,0.000661705795962616,"ZKSCAN5",0.0574213585163115
"ENSG00000184058_LINE3555_TBX1_D_N1","ENSG00000184058_LINE3555_TBX1_D_N1",57,621,57,41.4,1.3768115942029,0.000823706706802453,"TBX1",0.0677173618960754
"MA0462.2","MA0462.2",53,565,53,37.6666666666667,1.4070796460177,0.000896253296827964,"BATF::JUN",0.0698649498153471
"ENSG00000141646_LINE3314_SMAD4_D","ENSG00000141646_LINE3314_SMAD4_D",44,441,44,29.4,1.49659863945578,0.000939285496877266,"SMAD4",0.0698649498153471
"ENSG00000198815_LINE2057_FOXJ3_D_N1","ENSG00000198815_LINE2057_FOXJ3_D_N1",43,430,43,28.6666666666667,1.5,0.00107205555142145,"FOXJ3",0.0761159441509231
"ENSG00000183072_LINE2526_NKX25_D_N2","ENSG00000183072_LINE2526_NKX25_D_N2",42,421,42,28.0666666666667,1.49643705463183,0.00135646835488168,"NKX25",0.088270302784642
"ENSG00000177606_LINE517_JUN_D_N5","ENSG00000177606_LINE517_JUN_D_N5",46,476,46,31.7333333333333,1.44957983193277,0.00140567505481234,"JUN",0.088270302784642
"MA0477.2","MA0477.2",46,477,46,31.8,1.44654088050314,0.00147813866587874,"FOSL1",0.088270302784642
"ENSG00000137309_LINE57_HMGA1_D","ENSG00000137309_LINE57_HMGA1_D",63,723,63,48.2,1.30705394190871,0.00148492572028085,"HMGA1",0.088270302784642
"ENSG00000125740_LINE393_FOSB_D","ENSG00000125740_LINE393_FOSB_D",44,452,44,30.1333333333333,1.46017699115044,0.00166609128903187,"FOSB",0.088270302784642
"MA1720.1","MA1720.1",39,386,39,25.7333333333333,1.51554404145078,0.00176144897380263,"ZNF85",0.088270302784642
"ENSG00000137265_LINE2747_IRF4_D_N1","ENSG00000137265_LINE2747_IRF4_D_N1",55,608,55,40.5333333333333,1.35690789473684,0.00176422871559383,"IRF4",0.088270302784642
"MA1565.1","MA1565.1",58,652,58,43.4666666666667,1.33435582822086,0.0017687880054179,"TBX18",0.088270302784642
"ENSG00000123358_LINE2973_NR4A1_D","ENSG00000123358_LINE2973_NR4A1_D",39,387,39,25.8,1.51162790697674,0.00185784705854577,"NR4A1",0.088270302784642
"ENSG00000089225_LINE3523_TBX5_D_N2","ENSG00000089225_LINE3523_TBX5_D_N2",40,401,40,26.7333333333333,1.49625935162095,0.00193072144692714,"TBX5",0.088270302784642
"MA0806.1","MA0806.1",40,401,40,26.7333333333333,1.49625935162095,0.00193072144692714,"TBX4",0.088270302784642
"MA0807.1","MA0807.1",40,401,40,26.7333333333333,1.49625935162095,0.00193072144692714,"TBX5",0.088270302784642
"ENSG00000159216_LINE3282_RUNX1_D_N2","ENSG00000159216_LINE3282_RUNX1_D_N2",88,1145,88,76.3333333333333,1.1528384279476,0.00199106359712087,"RUNX1",0.088270302784642
"MA0707.2","MA0707.2",20,155,20,10.3333333333333,1.93548387096774,0.00203439878376896,"MNX1",0.088270302784642
"MA1138.1","MA1138.1",41,417,41,27.8,1.47482014388489,0.0022097192587107,"FOSL2::JUNB",0.093285986002868
"MA0774.1","MA0774.1",30,275,30,18.3333333333333,1.63636363636364,0.00227154253977943,"MEIS2",0.0933723538719859
"MA1111.1","MA1111.1",40,405,40,27,1.48148148148148,0.00237289378984947,"NR2F2",0.0935386644134312
"ENSG00000120693_LINE19375_SMAD9_I_N1","ENSG00000120693_LINE19375_SMAD9_I_N1",36,353,36,23.5333333333333,1.52974504249292,0.00247651944081286,"SMAD9",0.0935386644134312
"MA1130.1","MA1130.1",42,433,42,28.8666666666667,1.45496535796767,0.00250532295346548,"FOSL2::JUN",0.0935386644134312
"ENSG00000176692_LINE2032_FOXC2_D_N1","ENSG00000176692_LINE2032_FOXC2_D_N1",26,228,26,15.2,1.71052631578947,0.00257500804723274,"FOXC2",0.0935386644134312
"MA1556.1","MA1556.1",26,228,26,15.2,1.71052631578947,0.00257500804723274,"RXRG",0.0935386644134312
"MA0829.2","MA0829.2",36,356,36,23.7333333333333,1.51685393258427,0.00290420889612073,"SREBF1",0.0991464380658383
"ENSG00000203883_LINE3459_SOX18_D_N1","ENSG00000203883_LINE3459_SOX18_D_N1",30,280,30,18.6666666666667,1.60714285714286,0.0030551378690793,"SOX18",0.0991464380658383
"MA1944.1","MA1944.1",29,268,29,17.8666666666667,1.62313432835821,0.00314585819127489,"ETV5::DRGX",0.0991464380658383
"MA0479.1","MA0479.1",32,306,32,20.4,1.56862745098039,0.00317957347838054,"FOXH1",0.0991464380658383
"ENSG00000214575_LINE3701_CPEB1_D","ENSG00000214575_LINE3701_CPEB1_D",51,564,51,37.6,1.3563829787234,0.00325599129331379,"CPEB1",0.0991464380658383
"MA1593.1","MA1593.1",44,466,44,31.0666666666667,1.41630901287554,0.00329181131789353,"ZNF317",0.0991464380658383
"ENSG00000170549_LINE2478_IRX1_I","ENSG00000170549_LINE2478_IRX1_I",33,320,33,21.3333333333333,1.546875,0.00339431969095035,"IRX1",0.0991464380658383
"ENSG00000177508_LINE2511_IRX3_I","ENSG00000177508_LINE2511_IRX3_I",33,320,33,21.3333333333333,1.546875,0.00339431969095035,"IRX3",0.0991464380658383
"MA1633.2","MA1633.2",43,453,43,30.2,1.42384105960265,0.00340699355286101,"BACH1",0.0991464380658383
"MA1141.1","MA1141.1",45,481,45,32.0666666666667,1.4033264033264,0.00347815396866492,"FOS::JUND",0.0991464380658383
"ENSG00000160973_LINE2004_FOXH1_D","ENSG00000160973_LINE2004_FOXH1_D",32,308,32,20.5333333333333,1.55844155844156,0.00355057427293847,"FOXH1",0.0991464380658383
"ENSG00000121075_LINE3535_TBX4_D_N1","ENSG00000121075_LINE3535_TBX4_D_N1",41,427,41,28.4666666666667,1.44028103044496,0.00361578888615554,"TBX4",0.0991464380658383
"ENSG00000118707_LINE2283_TGIF2_D","ENSG00000118707_LINE2283_TGIF2_D",29,271,29,18.0666666666667,1.60516605166052,0.00374827175725376,"TGIF2",0.0991464380658383
"MA0796.1","MA0796.1",29,271,29,18.0666666666667,1.60516605166052,0.00374827175725376,"TGIF1",0.0991464380658383
"ENSG00000174738_LINE6612_NR1D2_I_N1","ENSG00000174738_LINE6612_NR1D2_I_N1",28,259,28,17.2666666666667,1.62162162162162,0.00385289713230065,"NR1D2",0.0991464380658383
"ENSG00000175387_LINE3330_SMAD2_D","ENSG00000175387_LINE3330_SMAD2_D",42,442,42,29.4666666666667,1.42533936651584,0.00386283480714801,"SMAD2",0.0991464380658383
"ENSG00000165495_LINE2439_PKNOX2_D","ENSG00000165495_LINE2439_PKNOX2_D",39,402,39,26.8,1.45522388059701,0.00397659228658929,"PKNOX2",0.0991464380658383
"ENSG00000079432_LINE3346_CIC_I","ENSG00000079432_LINE3346_CIC_I",35,349,35,23.2666666666667,1.50429799426934,0.00398354264987725,"CIC",0.0991464380658383
"MA1571.1","MA1571.1",22,187,22,12.4666666666667,1.76470588235294,0.00400566697280725,"TGIF2LX",0.0991464380658383
"MA1137.1","MA1137.1",42,443,42,29.5333333333333,1.42212189616253,0.00404757054438547,"FOSL1::JUNB",0.0991464380658383
"MA1150.1","MA1150.1",30,285,30,19,1.57894736842105,0.00406233805135317,"RORB",0.0991464380658383
"ENSG00000112182_LINE360_BACH2_D","ENSG00000112182_LINE360_BACH2_D",35,351,35,23.4,1.4957264957265,0.00441037248264488,"BACH2",0.105681714709849
"MA0653.1","MA0653.1",38,391,38,26.0666666666667,1.45780051150895,0.00446542456520487,"IRF9",0.105681714709849
"MA0491.2","MA0491.2",41,432,41,28.8,1.42361111111111,0.00457552588242133,"JUND",0.10667121534839
"ENSG00000126368_LINE2979_NR1D1_D","ENSG00000126368_LINE2979_NR1D1_D",38,392,38,26.1333333333333,1.45408163265306,0.00468571488943105,"NR1D1",0.107633627313107
"MA0752.1","MA0752.1",26,238,26,15.8666666666667,1.63865546218487,0.00480464557876902,"ZNF410",0.108766034696191
"ENSG00000164093_LINE2428_PITX2_D","ENSG00000164093_LINE2428_PITX2_D",47,518,47,34.5333333333333,1.36100386100386,0.00520104042371248,"PITX2",0.11605750202627
"ENSG00000233608_LINE317_TWIST2_I","ENSG00000233608_LINE317_TWIST2_I",23,204,23,13.6,1.69117647058824,0.00560320372089608,"TWIST2",0.119706023983059
"MA1128.1","MA1128.1",43,464,43,30.9333333333333,1.39008620689655,0.00562611795563582,"FOSL1::JUN",0.119706023983059
"MA1566.2","MA1566.2",43,464,43,30.9333333333333,1.39008620689655,0.00562611795563582,"TBX3",0.119706023983059
"ENSG00000131759_LINE2987_RARA_D_N3","ENSG00000131759_LINE2987_RARA_D_N3",37,383,37,25.5333333333333,1.4490861618799,0.00577222312107543,"RARA",0.119706023983059
"MA0161.2","MA0161.2",37,383,37,25.5333333333333,1.4490861618799,0.00577222312107543,"NFIC",0.119706023983059
"ENSG00000112033_LINE2943_PPARD_D","ENSG00000112033_LINE2943_PPARD_D",42,451,42,30.0666666666667,1.39689578713969,0.00582436480327306,"PPARD",0.119706023983059
"ENSG00000082175_LINE2903_PGR_D_N1","ENSG00000082175_LINE2903_PGR_D_N1",38,397,38,26.4666666666667,1.43576826196474,0.00593391369429578,"PGR",0.120373677798572
"MA0797.1","MA0797.1",29,280,29,18.6666666666667,1.55357142857143,0.00618376178882418,"TGIF2",0.123833793771069
"ENSG00000173153_LINE3073_ESRRA_D_N4","ENSG00000173153_LINE3073_ESRRA_D_N4",34,346,34,23.0666666666667,1.47398843930636,0.00660157492614011,"ESRRA",0.127674447406966
"ENSG00000119715_LINE2968_ESRRB_D_N2","ENSG00000119715_LINE2968_ESRRB_D_N2",33,333,33,22.2,1.48648648648649,0.00664297471683,"ESRRB",0.127674447406966
"MA1125.1","MA1125.1",74,932,74,62.1333333333333,1.19098712446352,0.00667338795768921,"ZNF384",0.127674447406966
"ENSG00000130522_LINE411_JUND_D_N6","ENSG00000130522_LINE411_JUND_D_N6",47,524,47,34.9333333333333,1.34541984732824,0.00670249979985351,"JUND",0.127674447406966
"MA0592.3","MA0592.3",41,441,41,29.4,1.39455782312925,0.00686826522393238,"ESRRA",0.129255786503402
"MA1101.2","MA1101.2",32,321,32,21.4,1.49532710280374,0.00699857264892857,"BACH2",0.130140124733648
"ENSG00000116017_LINE44_ARID3A_D_N1","ENSG00000116017_LINE44_ARID3A_D_N1",70,870,70,58,1.20689655172414,0.0072348114944883,"ARID3A",0.130500737706156
"ENSG00000179456_LINE1245_ZNF238_D_N4","ENSG00000179456_LINE1245_ZNF238_D_N4",39,415,39,27.6666666666667,1.40963855421687,0.00727595424144581,"ZNF238",0.130500737706156
"ENSG00000179627_LINE1250_ZBTB42_I","ENSG00000179627_LINE1250_ZBTB42_I",39,415,39,27.6666666666667,1.40963855421687,0.00727595424144581,"ZBTB42",0.130500737706156
"MA0841.1","MA0841.1",31,309,31,20.6,1.50485436893204,0.00735215423696656,"NFE2",0.130500737706156
"ENSG00000064961_LINE3344_HMG20B_I","ENSG00000064961_LINE3344_HMG20B_I",39,416,39,27.7333333333333,1.40625,0.0076065624287703,"HMG20B",0.133350092977126
"ENSG00000148826_LINE14172_NKX62_I_N5","ENSG00000148826_LINE14172_NKX62_I_N5",30,297,30,19.8,1.51515151515152,0.00770068769679468,"NKX62",0.133350092977126
"MA0730.1","MA0730.1",36,376,36,25.0666666666667,1.43617021276596,0.00776879542952529,"RARA",0.133350092977126
"MA1581.1","MA1581.1",50,571,50,38.0666666666667,1.31348511383538,0.00795919993463495,"ZBTB6",0.13504912551588
"MA1651.1","MA1651.1",29,285,29,19,1.52631578947368,0.0080406969737368,"ZFP42",0.13504912551588
"ENSG00000196482_LINE3129_ESRRG_D_N2","ENSG00000196482_LINE3129_ESRRG_D_N2",34,352,34,23.4666666666667,1.44886363636364,0.00877662153497402,"ESRRG",0.145841306783292
"ENSG00000185551_LINE3106_NR2F2_D_N2","ENSG00000185551_LINE3106_NR2F2_D_N2",37,393,37,26.2,1.41221374045802,0.00912032795480556,"NR2F2",0.149957392267435
"ENSG00000025434_LINE2886_NR1H3_I","ENSG00000025434_LINE2886_NR1H3_I",29,288,29,19.2,1.51041666666667,0.00936477520342453,"NR1H3",0.150040784635734
"ENSG00000131408_LINE2980_NR1H2_D","ENSG00000131408_LINE2980_NR1H2_D",29,288,29,19.2,1.51041666666667,0.00936477520342453,"NR1H2",0.150040784635734
"ENSG00000124813_LINE3275_RUNX2_D_N2","ENSG00000124813_LINE3275_RUNX2_D_N2",61,738,61,49.2,1.23983739837398,0.00950962719522257,"RUNX2",0.150040784635734
"ENSG00000250096_LINE3288_ENSG00000250096_I","ENSG00000250096_LINE3288_ENSG00000250096_I",61,738,61,49.2,1.23983739837398,0.00950962719522257,"ENSG00000250096",0.150040784635734
"MA1134.1","MA1134.1",38,410,38,27.3333333333333,1.39024390243902,0.0105893961324334,"FOS::JUNB",0.165406367588609
"ENSG00000178573_LINE525_MAF_D","ENSG00000178573_LINE525_MAF_D",29,291,29,19.4,1.49484536082474,0.0108662116766492,"MAF",0.16651353460528
"MA0018.4","MA0018.4",41,452,41,30.1333333333333,1.36061946902655,0.010954725244274,"CREB1",0.16651353460528
"MA0634.1","MA0634.1",22,203,22,13.5333333333333,1.6256157635468,0.0109800858286452,"ALX3",0.16651353460528
"MA0802.1","MA0802.1",41,453,41,30.2,1.35761589403974,0.0114117614246261,"TBR1",0.171395878319865
"MA1555.1","MA1555.1",20,180,20,12,1.66666666666667,0.0118471572776626,"RXRB",0.174801208777644
"ENSG00000148737_LINE3416_TCF7L2_D_N2","ENSG00000148737_LINE3416_TCF7L2_D_N2",41,454,41,30.2666666666667,1.35462555066079,0.0118848135463878,"TCF7L2",0.174801208777644
"ENSG00000126561_LINE3481_STAT5A_D_N2","ENSG00000126561_LINE3481_STAT5A_D_N2",29,293,29,19.5333333333333,1.48464163822526,0.0119742185270217,"STAT5A",0.174801208777644
"ENSG00000134138_LINE2334_MEIS2_D_N2","ENSG00000134138_LINE2334_MEIS2_D_N2",26,255,26,17,1.52941176470588,0.012286289792095,"MEIS2",0.1776961542153
"ENSG00000173757_LINE3511_STAT5B_D_N2","ENSG00000173757_LINE3511_STAT5B_D_N2",29,294,29,19.6,1.47959183673469,0.0125623218351493,"STAT5B",0.177845791366205
"MA1984.1","MA1984.1",34,360,34,24,1.41666666666667,0.0125924746919847,"ZNF667",0.177845791366205
"MA0783.1","MA0783.1",36,387,36,25.8,1.3953488372093,0.0126382092456138,"PKNOX2",0.177845791366205
"ENSG00000167034_LINE2454_NKX31_D_N3","ENSG00000167034_LINE2454_NKX31_D_N3",26,256,26,17.0666666666667,1.5234375,0.0129269507880087,"NKX31",0.180284795811336
"MA0495.3","MA0495.3",38,415,38,27.6666666666667,1.37349397590361,0.0130615975196247,"MAFF",0.180550578103131
"MA1601.2","MA1601.2",39,429,39,28.6,1.36363636363636,0.0132137979267216,"ZNF75D",0.181052213697712
"MA1710.1","MA1710.1",72,919,72,61.2666666666667,1.17519042437432,0.0136158305506971,"ZNF257",0.182980951716847
"ENSG00000130675_LINE2327_MNX1_D","ENSG00000130675_LINE2327_MNX1_D",28,283,28,18.8666666666667,1.48409893992933,0.0137987060510824,"MNX1",0.182980951716847
"ENSG00000168875_LINE3427_SOX14_D_N1","ENSG00000168875_LINE3427_SOX14_D_N1",24,232,24,15.4666666666667,1.55172413793103,0.0138231448800179,"SOX14",0.182980951716847
"MA1151.1","MA1151.1",24,232,24,15.4666666666667,1.55172413793103,0.0138231448800179,"RORC",0.182980951716847
"ENSG00000181449_LINE3441_SOX2_D_N2","ENSG00000181449_LINE3441_SOX2_D_N2",26,259,26,17.2666666666667,1.50579150579151,0.0150148222002542,"SOX2",0.194299355732477
"MA0698.1","MA0698.1",44,502,44,33.4666666666667,1.31474103585657,0.0150551625597087,"ZBTB18",0.194299355732477
"MA1657.1","MA1657.1",30,311,30,20.7333333333333,1.44694533762058,0.0150867252257581,"ZNF652",0.194299355732477
"MA1950.1","MA1950.1",50,588,50,39.2,1.27551020408163,0.0151757499355712,"FLI1::FOXI1",0.194299355732477
"ENSG00000215612_LINE2567_HMX1_D","ENSG00000215612_LINE2567_HMX1_D",22,209,22,13.9333333333333,1.57894736842105,0.0153655146762805,"HMX1",0.195129544100407
"ENSG00000187079_LINE3576_TEAD1_D_N3","ENSG00000187079_LINE3576_TEAD1_D_N3",30,312,30,20.8,1.44230769230769,0.015783981452225,"TEAD1",0.195579231760538
"MA1113.2","MA1113.2",30,312,30,20.8,1.44230769230769,0.015783981452225,"PBX2",0.195579231760538
"ENSG00000105717_LINE11890_PBX4_I_N5","ENSG00000105717_LINE11890_PBX4_I_N5",28,286,28,19.0666666666667,1.46853146853147,0.015901768523424,"PBX4",0.195579231760538
"MA0878.3","MA0878.3",28,286,28,19.0666666666667,1.46853146853147,0.015901768523424,"CDX1",0.195579231760538
"ENSG00000185670_LINE1324_ZBTB3_I","ENSG00000185670_LINE1324_ZBTB3_I",56,678,56,45.2,1.23893805309735,0.0162805808071556,"ZBTB3",0.198673962662321
"MA1937.1","MA1937.1",21,198,21,13.2,1.59090909090909,0.0165677356954888,"ERF::HOXB13",0.200610877181035
"MA1419.1","MA1419.1",24,236,24,15.7333333333333,1.52542372881356,0.0169800206515432,"IRF4",0.201437585567743
"MA0708.2","MA0708.2",19,174,19,11.6,1.63793103448276,0.0170149867487859,"MSX2",0.201437585567743
"ENSG00000160199_LINE2408_PKNOX1_D_N1","ENSG00000160199_LINE2408_PKNOX1_D_N1",30,314,30,20.9333333333333,1.43312101910828,0.0172576582683772,"PKNOX1",0.201437585567743
"ENSG00000140968_LINE2752_IRF8_D_N2","ENSG00000140968_LINE2752_IRF8_D_N2",30,314,30,20.9333333333333,1.43312101910828,0.0172576582683772,"IRF8",0.201437585567743
"MA0808.1","MA0808.1",26,262,26,17.4666666666667,1.48854961832061,0.0173690008593628,"TEAD3",0.201437585567743
"ENSG00000197576_LINE16129_HOXA4_I_N70","ENSG00000197576_LINE16129_HOXA4_I_N70",21,199,21,13.2666666666667,1.58291457286432,0.0174995235280326,"HOXA4",0.201437585567743
"MA0041.2","MA0041.2",55,666,55,44.4,1.23873873873874,0.0179579759730083,"FOXD3",0.201437585567743
"ENSG00000175329_LINE2496_ISX_D_N2","ENSG00000175329_LINE2496_ISX_D_N2",19,175,19,11.6666666666667,1.62857142857143,0.0180315339681506,"ISX",0.201437585567743
"MA0718.1","MA0718.1",17,151,17,10.0666666666667,1.6887417218543,0.0180929334930497,"RAX",0.201437585567743
"MA1931.1","MA1931.1",18,163,18,10.8666666666667,1.65644171779141,0.0181324854754048,"ELK1::HOXA1",0.201437585567743
"ENSG00000148516_LINE581_ZEB1_D_N5","ENSG00000148516_LINE581_ZEB1_D_N5",50,593,50,39.5333333333333,1.26475548060708,0.0181425061568446,"ZEB1",0.201437585567743
"ENSG00000129194_LINE3392_SOX15_D_N1","ENSG00000129194_LINE3392_SOX15_D_N1",28,289,28,19.2666666666667,1.45328719723183,0.0182588887486828,"SOX15",0.201437585567743
"MA1974.1","MA1974.1",21,200,21,13.3333333333333,1.575,0.0184725193822846,"ZNF211",0.201437585567743
"ENSG00000131931_LINE3588_THAP1_D_N1","ENSG00000131931_LINE3588_THAP1_D_N1",40,452,40,30.1333333333333,1.32743362831858,0.0189376238610901,"THAP1",0.201437585567743
"ENSG00000129535_LINE398_NRL_D","ENSG00000129535_LINE398_NRL_D",32,343,32,22.8666666666667,1.39941690962099,0.0191491502881067,"NRL",0.201437585567743
"MA0899.1","MA0899.1",34,370,34,24.6666666666667,1.37837837837838,0.0192131222698593,"HOXA10",0.201437585567743
"ENSG00000234254_LINE2595_ENSG00000234254_I","ENSG00000234254_LINE2595_ENSG00000234254_I",36,398,36,26.5333333333333,1.35678391959799,0.0198317908004621,"ENSG00000234254",0.201437585567743
"MA0137.3","MA0137.3",36,398,36,26.5333333333333,1.35678391959799,0.0198317908004621,"STAT1",0.201437585567743
"ENSG00000204304_LINE2556_PBX2_D","ENSG00000204304_LINE2556_PBX2_D",29,304,29,20.2666666666667,1.43092105263158,0.019860043647524,"PBX2",0.201437585567743
"ENSG00000206315_LINE2562_AL8454643_I","ENSG00000206315_LINE2562_AL8454643_I",29,304,29,20.2666666666667,1.43092105263158,0.019860043647524,"AL8454643",0.201437585567743
"ENSG00000224952_LINE2571_BX2846861_I","ENSG00000224952_LINE2571_BX2846861_I",29,304,29,20.2666666666667,1.43092105263158,0.019860043647524,"BX2846861",0.201437585567743
"ENSG00000225987_LINE2573_CR8124782_I","ENSG00000225987_LINE2573_CR8124782_I",29,304,29,20.2666666666667,1.43092105263158,0.019860043647524,"CR8124782",0.201437585567743
"ENSG00000232005_LINE2588_BX9272396_I","ENSG00000232005_LINE2588_BX9272396_I",29,304,29,20.2666666666667,1.43092105263158,0.019860043647524,"BX9272396",0.201437585567743
"ENSG00000236353_LINE2599_CR9338788_I","ENSG00000236353_LINE2599_CR9338788_I",29,304,29,20.2666666666667,1.43092105263158,0.019860043647524,"CR9338788",0.201437585567743
"ENSG00000237344_LINE2600_AL6628305_I","ENSG00000237344_LINE2600_AL6628305_I",29,304,29,20.2666666666667,1.43092105263158,0.019860043647524,"AL6628305",0.201437585567743
"MA0809.2","MA0809.2",31,331,31,22.0666666666667,1.40483383685801,0.020279201717767,"TEAD4",0.204362019891303
"MA0671.1","MA0671.1",24,240,24,16,1.5,0.0206921965571715,"NFIX",0.207187250142961
"ENSG00000119508_LINE2965_NR4A3_D","ENSG00000119508_LINE2965_NR4A3_D",40,455,40,30.3333333333333,1.31868131868132,0.0211937084246288,"NR4A3",0.210857150059045
"MA1463.1","MA1463.1",21,203,21,13.5333333333333,1.55172413793103,0.0216508296082052,"ARGFX",0.211614796403292
"ENSG00000118526_LINE152_TCF21_I","ENSG00000118526_LINE152_TCF21_I",25,254,25,16.9333333333333,1.47637795275591,0.0218786179583633,"TCF21",0.211614796403292
