"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA1565.1","MA1565.1",60,652,60,43.4666666666667,1.38036809815951,0.000430068791507984,"TBX18",0.490126521838537
"MA0690.2","MA0690.2",42,407,42,27.1333333333333,1.54791154791155,0.000627562768039099,"TBX21",0.490126521838537
"ENSG00000136535_LINE3540_TBR1_D_N2","ENSG00000136535_LINE3540_TBR1_D_N2",41,408,41,27.2,1.50735294117647,0.00138283991747819,"TBR1",0.719998650366978
"ENSG00000120693_LINE19375_SMAD9_I_N1","ENSG00000120693_LINE19375_SMAD9_I_N1",36,353,36,23.5333333333333,1.52974504249292,0.00247651944081286,"SMAD9",0.746882065222629
"ENSG00000124782_LINE888_RREB1_D_N2","ENSG00000124782_LINE888_RREB1_D_N2",78,979,78,65.2666666666667,1.19509703779367,0.00309721776879988,"RREB1",0.746882065222629
"ENSG00000181690_LINE1275_PLAG1_D_N1","ENSG00000181690_LINE1275_PLAG1_D_N1",53,592,53,39.4666666666667,1.34290540540541,0.00315139778062626,"PLAG1",0.746882065222629
"ENSG00000111087_LINE825_GLI1_D","ENSG00000111087_LINE825_GLI1_D",43,453,43,30.2,1.42384105960265,0.00340699355286101,"GLI1",0.746882065222629
"MA0163.1","MA0163.1",54,611,54,40.7333333333333,1.32569558101473,0.00382526025722217,"PLAG1",0.746882065222629
"MA0073.1","MA0073.1",78,990,78,66,1.18181818181818,0.0048954350621544,"RREB1",0.790670863508946
"ENSG00000008441_LINE3303_NFIX_D_N2","ENSG00000008441_LINE3303_NFIX_D_N2",30,289,30,19.2666666666667,1.55709342560554,0.00506191333872565,"NFIX",0.790670863508946
"MA0800.1","MA0800.1",40,426,40,28.4,1.40845070422535,0.0064759061069341,"EOMES",0.89754958553239
"ENSG00000114315_LINE146_HES1_D","ENSG00000114315_LINE146_HES1_D",30,297,30,19.8,1.51515151515152,0.00770068769679468,"HES1",0.89754958553239
"MA0805.1","MA0805.1",46,514,46,34.2666666666667,1.34241245136187,0.00794477125097428,"TBX1",0.89754958553239
"MA0470.2","MA0470.2",9,55,9,3.66666666666667,2.45454545454545,0.00874312451663254,"E2F4",0.89754958553239
"ENSG00000167800_LINE3554_TBX10_I","ENSG00000167800_LINE3554_TBX10_I",44,489,44,32.6,1.34969325153374,0.00901896629677571,"TBX10",0.89754958553239
"ENSG00000164299_LINE3669_SPZ1_D_N1","ENSG00000164299_LINE3669_SPZ1_D_N1",48,546,48,36.4,1.31868131868132,0.00919384978778377,"SPZ1",0.89754958553239
"MA1517.1","MA1517.1",52,611,52,40.7333333333333,1.27659574468085,0.0121594327380152,"KLF6",1
"ENSG00000067082_LINE628_KLF6_D","ENSG00000067082_LINE628_KLF6_D",42,472,42,31.4666666666667,1.33474576271186,0.0139823703638366,"KLF6",1
"MA0162.4","MA0162.4",50,586,50,39.0666666666667,1.27986348122867,0.0141096990991997,"EGR1",1
"MA0493.2","MA0493.2",69,875,69,58.3333333333333,1.18285714285714,0.0154165402783823,"KLF1",1
"ENSG00000177932_LINE1220_ZNF354C_D","ENSG00000177932_LINE1220_ZNF354C_D",86,1158,86,77.2,1.1139896373057,0.0167708000688805,"ZNF354C",1
"MA0130.1","MA0130.1",86,1158,86,77.2,1.1139896373057,0.0167708000688805,"ZNF354C",1
"MA1566.2","MA1566.2",41,464,41,30.9333333333333,1.32543103448276,0.0175935963782286,"TBX3",1
"MA1578.1","MA1578.1",32,341,32,22.7333333333333,1.40762463343108,0.0175954817971238,"VEZF1",1
"ENSG00000162992_LINE247_NEUROD1_D","ENSG00000162992_LINE247_NEUROD1_D",44,507,44,33.8,1.30177514792899,0.0181434872408663,"NEUROD1",1
"ENSG00000163508_LINE3544_EOMES_D_N1","ENSG00000163508_LINE3544_EOMES_D_N1",38,425,38,28.3333333333333,1.34117647058824,0.0194661297294501,"EOMES",1
"MA0802.1","MA0802.1",40,453,40,30.2,1.32450331125828,0.0196665209493675,"TBR1",1
"MA1716.1","MA1716.1",39,440,39,29.3333333333333,1.32954545454545,0.0203484335285775,"ZNF76",1
"ENSG00000106571_LINE813_GLI3_D","ENSG00000106571_LINE813_GLI3_D",37,413,37,27.5333333333333,1.34382566585956,0.0208478843999983,"GLI3",1
"MA0735.1","MA0735.1",17,154,17,10.2666666666667,1.65584415584416,0.0217153486641189,"GLIS1",1
"MA0747.1","MA0747.1",59,735,59,49,1.20408163265306,0.0244494826495774,"SP8",1
"ENSG00000071564_LINE91_TCF3_D_N2","ENSG00000071564_LINE91_TCF3_D_N2",44,516,44,34.4,1.27906976744186,0.025027121929934,"TCF3",1
"MA0744.2","MA0744.2",33,364,33,24.2666666666667,1.35989010989011,0.0259578606787606,"SCRT2",1
"MA1972.1","MA1972.1",60,752,60,50.1333333333333,1.1968085106383,0.0259938551730111,"ZFP14",1
"MA1487.2","MA1487.2",57,709,57,47.2666666666667,1.20592383638928,0.0278307182248986,"FOXE1",1
"ENSG00000105610_LINE802_KLF1_D","ENSG00000105610_LINE802_KLF1_D",63,800,63,53.3333333333333,1.18125,0.0280052924821467,"KLF1",1
"ENSG00000177551_LINE280_NHLH2_I","ENSG00000177551_LINE280_NHLH2_I",46,548,46,36.5333333333333,1.25912408759124,0.0281077621847319,"NHLH2",1
"MA1960.1","MA1960.1",27,286,27,19.0666666666667,1.41608391608392,0.0284817544515622,"MGA::EVX1",1
"MA0761.2","MA0761.2",65,832,65,55.4666666666667,1.171875,0.0291428492088108,"ETV1",1
"ENSG00000067646_LINE629_ZFY_I","ENSG00000067646_LINE629_ZFY_I",57,711,57,47.4,1.20253164556962,0.0296513293145932,"ZFY",1
"MA1512.1","MA1512.1",56,703,56,46.8666666666667,1.19487908961593,0.036766415929268,"KLF11",1
"MA1731.1","MA1731.1",58,733,58,48.8666666666667,1.1869031377899,0.0368003855125867,"ZNF768",1
"MA1505.1","MA1505.1",11,93,11,6.2,1.7741935483871,0.0400874883595233,"HOXC8",1
"MA0062.3","MA0062.3",67,874,67,58.2666666666667,1.14988558352403,0.0408255749589745,"GABPA",1
"ENSG00000162599_LINE3320_NFIA_D_N1","ENSG00000162599_LINE3320_NFIA_D_N1",24,257,24,17.1333333333333,1.40077821011673,0.0441367176394129,"NFIA",1
"ENSG00000115112_LINE11247_TFCP2L1_I_N2","ENSG00000115112_LINE11247_TFCP2L1_I_N2",39,463,39,30.8666666666667,1.26349892008639,0.0454831893493762,"TFCP2L1",1
"ENSG00000174332_LINE1185_GLIS1_D","ENSG00000174332_LINE1185_GLIS1_D",19,193,19,12.8666666666667,1.47668393782383,0.0457830962507674,"GLIS1",1
"MA1730.1","MA1730.1",42,506,42,33.7333333333333,1.24505928853755,0.0460804746832681,"ZNF708",1
"ENSG00000157557_LINE1909_ETS2_D","ENSG00000157557_LINE1909_ETS2_D",46,564,46,37.6,1.22340425531915,0.0467972792399765,"ETS2",1
"MA0039.4","MA0039.4",72,957,72,63.8,1.12852664576802,0.0468046789395772,"KLF4",1
"MA0599.1","MA0599.1",69,910,69,60.6666666666667,1.13736263736264,0.0470570047656556,"KLF5",1
"ENSG00000115738_LINE147_ID2_I","ENSG00000115738_LINE147_ID2_I",18,181,18,12.0666666666667,1.49171270718232,0.0473291805145673,"ID2",1
"ENSG00000125968_LINE173_ID1_I","ENSG00000125968_LINE173_ID1_I",18,181,18,12.0666666666667,1.49171270718232,0.0473291805145673,"ID1",1
"MA0746.2","MA0746.2",55,697,55,46.4666666666667,1.18364418938307,0.0478956461344847,"SP3",1
"ENSG00000169635_LINE1117_HIC2_D","ENSG00000169635_LINE1117_HIC2_D",33,381,33,25.4,1.2992125984252,0.0482752715762046,"HIC2",1
"MA0738.1","MA0738.1",33,381,33,25.4,1.2992125984252,0.0482752715762046,"HIC2",1
"MA1959.1","MA1959.1",60,773,60,51.5333333333333,1.16429495472186,0.0490930188621893,"KLF7",1
"MA0685.2","MA0685.2",58,743,58,49.5333333333333,1.17092866756393,0.0493788485085621,"SP4",1
"MA0719.1","MA0719.1",24,261,24,17.4,1.37931034482759,0.0518003771031556,"RHOXF1",1
"MA0104.4","MA0104.4",18,183,18,12.2,1.47540983606557,0.05196874260875,"MYCN",1
"ENSG00000102554_LINE710_KLF5_D","ENSG00000102554_LINE710_KLF5_D",68,898,68,59.8666666666667,1.1358574610245,0.0521952360839464,"KLF5",1
"ENSG00000117318_LINE151_ID3_I","ENSG00000117318_LINE151_ID3_I",41,496,41,33.0666666666667,1.23991935483871,0.0525816062802716,"ID3",1
"ENSG00000172201_LINE271_ID4_D","ENSG00000172201_LINE271_ID4_D",41,496,41,33.0666666666667,1.23991935483871,0.0525816062802716,"ID4",1
"MA0804.1","MA0804.1",16,158,16,10.5333333333333,1.51898734177215,0.0526270373515878,"TBX19",1
"MA0149.1","MA0149.1",69,914,69,60.9333333333333,1.13238512035011,0.0528001904934273,"EWSR1-FLI1",1
"ENSG00000118263_LINE839_KLF7_I","ENSG00000118263_LINE839_KLF7_I",51,643,51,42.8666666666667,1.18973561430793,0.0557166289924521,"KLF7",1
"ENSG00000109787_LINE818_KLF3_D","ENSG00000109787_LINE818_KLF3_D",47,585,47,39,1.20512820512821,0.056671225508772,"KLF3",1
"MA1938.1","MA1938.1",35,414,35,27.6,1.26811594202899,0.0572918282739596,"ERF::NHLH1",1
"MA0024.3","MA0024.3",7,53,7,3.53333333333333,1.9811320754717,0.0577861252995599,"E2F1",1
"ENSG00000172845_LINE1170_SP3_D_N1","ENSG00000172845_LINE1170_SP3_D_N1",63,825,63,55,1.14545454545455,0.0586111843565039,"SP3",1
"MA0499.2","MA0499.2",46,572,46,38.1333333333333,1.20629370629371,0.0592397768516545,"MYOD1",1
"ENSG00000165495_LINE2439_PKNOX2_D","ENSG00000165495_LINE2439_PKNOX2_D",34,402,34,26.8,1.26865671641791,0.0610041897328485,"PKNOX2",1
"ENSG00000184937_LINE1305_WT1_D","ENSG00000184937_LINE1305_WT1_D",58,751,58,50.0666666666667,1.15845539280959,0.0617279146653193,"WT1",1
"ENSG00000164651_LINE1050_SP8_D","ENSG00000164651_LINE1050_SP8_D",56,721,56,48.0666666666667,1.16504854368932,0.061788208427007,"SP8",1
"ENSG00000170374_LINE1129_SP7_I","ENSG00000170374_LINE1129_SP7_I",56,721,56,48.0666666666667,1.16504854368932,0.061788208427007,"SP7",1
"ENSG00000217236_LINE1567_SP9_I","ENSG00000217236_LINE1567_SP9_I",56,721,56,48.0666666666667,1.16504854368932,0.061788208427007,"SP9",1
"MA0516.3","MA0516.3",56,721,56,48.0666666666667,1.16504854368932,0.061788208427007,"SP2",1
