"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA1957.1","MA1957.1",27,186,27,12.4,2.17741935483871,3.15028377324522e-05,"HOXB2::ELK1",0.0357418577965136
"ENSG00000152284_LINE3420_TCF7L1_D","ENSG00000152284_LINE3420_TCF7L1_D",49,464,49,30.9333333333333,1.58405172413793,6.99412237461902e-05,"TCF7L1",0.0357418577965136
"ENSG00000125347_LINE2729_IRF1_D_N2","ENSG00000125347_LINE2729_IRF1_D_N2",82,972,82,64.8,1.26543209876543,7.61058111207635e-05,"IRF1",0.0357418577965136
"MA0598.3","MA0598.3",72,807,72,53.8,1.33828996282528,9.15284450614945e-05,"EHF",0.0357418577965136
"MA1118.1","MA1118.1",32,264,32,17.6,1.81818181818182,0.000206286226589831,"SIX1",0.0633277281530888
"MA1421.1","MA1421.1",46,444,46,29.6,1.55405405405405,0.000243256318129663,"TCF7L1",0.0633277281530888
"MA0640.2","MA0640.2",72,840,72,56,1.28571428571429,0.000496338946228196,"ELF3",0.095487407589695
"MA0523.1","MA0523.1",47,471,47,31.4,1.4968152866242,0.000525310178241976,"TCF7L2",0.095487407589695
"MA1954.1","MA1954.1",57,614,57,40.9333333333333,1.39250814332248,0.000582920321692607,"FOXO1::ELK1",0.095487407589695
"MA1963.1","MA1963.1",29,243,29,16.2,1.79012345679012,0.000611315029383451,"SATB1",0.095487407589695
"ENSG00000179361_LINE51_ARID3B_I","ENSG00000179361_LINE51_ARID3B_I",35,326,35,21.7333333333333,1.61042944785276,0.00111203168936116,"ARID3B",0.157908499889284
"ENSG00000126456_LINE2737_IRF3_D_N1","ENSG00000126456_LINE2737_IRF3_D_N1",45,460,45,30.6666666666667,1.46739130434783,0.00124990293486943,"IRF3",0.162695698688838
"MA0772.1","MA0772.1",46,477,46,31.8,1.44654088050314,0.00147813866587874,"IRF7",0.176089427311321
"MA1418.1","MA1418.1",49,520,49,34.6666666666667,1.41346153846154,0.00157826631392989,"IRF3",0.176089427311321
"ENSG00000169953_LINE2710_HSFY2_D_N2","ENSG00000169953_LINE2710_HSFY2_D_N2",10,53,10,3.53333333333333,2.83018867924528,0.00192469200354366,"HSFY2",0.177937570843609
"ENSG00000172468_LINE2715_HSFY1_I","ENSG00000172468_LINE2715_HSFY1_I",10,53,10,3.53333333333333,2.83018867924528,0.00192469200354366,"HSFY1",0.177937570843609
"ENSG00000100146_LINE3352_SOX10_D_N1","ENSG00000100146_LINE3352_SOX10_D_N1",33,310,33,20.6666666666667,1.59677419354839,0.00193658047653096,"SOX10",0.177937570843609
"MA1978.1","MA1978.1",61,701,61,46.7333333333333,1.30527817403709,0.00213870275596141,"ZNF354A",0.18559187248954
"MA0653.1","MA0653.1",39,391,39,26.0666666666667,1.49616368286445,0.00229172283025632,"IRF9",0.188403740045283
"MA0913.2","MA0913.2",30,280,30,18.6666666666667,1.60714285714286,0.0030551378690793,"HOXD9",0.221124278267658
"ENSG00000142611_LINE960_PRDM16_I","ENSG00000142611_LINE960_PRDM16_I",36,357,36,23.8,1.51260504201681,0.00306044751349748,"PRDM16",0.221124278267658
"ENSG00000167034_LINE2454_NKX31_D_N3","ENSG00000167034_LINE2454_NKX31_D_N3",28,256,28,17.0666666666667,1.640625,0.00322316900105274,"NKX31",0.221124278267658
"ENSG00000170608_LINE2016_FOXA3_D","ENSG00000170608_LINE2016_FOXA3_D",51,564,51,37.6,1.3563829787234,0.00325599129331379,"FOXA3",0.221124278267658
"ENSG00000179772_LINE2037_FOXS1_I","ENSG00000179772_LINE2037_FOXS1_I",44,468,44,31.2,1.41025641025641,0.00361264382620463,"FOXS1",0.235122902355485
"ENSG00000215271_LINE2566_HOMEZ_D","ENSG00000215271_LINE2566_HOMEZ_D",17,130,17,8.66666666666667,1.96153846153846,0.00399613496799887,"HOMEZ",0.235288188873203
"ENSG00000128604_LINE2740_IRF5_D_N1","ENSG00000128604_LINE2740_IRF5_D_N1",21,177,21,11.8,1.77966101694915,0.00450841378397981,"IRF5",0.235288188873203
"ENSG00000188816_LINE2549_HMX2_D","ENSG00000188816_LINE2549_HMX2_D",26,237,26,15.8,1.64556962025316,0.00452544181042684,"HMX2",0.235288188873203
"MA0769.2","MA0769.2",37,378,37,25.2,1.46825396825397,0.00453884252539575,"TCF7",0.235288188873203
"ENSG00000172818_LINE1168_OVOL1_D","ENSG00000172818_LINE1168_OVOL1_D",23,201,23,13.4,1.71641791044776,0.00462409587026847,"OVOL1",0.235288188873203
"ENSG00000204612_LINE2065_FOXB2_I","ENSG00000204612_LINE2065_FOXB2_I",38,392,38,26.1333333333333,1.45408163265306,0.00468571488943105,"FOXB2",0.235288188873203
