"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"ENSG00000117318_LINE151_ID3_I","ENSG00000117318_LINE151_ID3_I",50,496,50,33.0666666666667,1.51209677419355,0.000212386297758474,"ID3",0.0840819083926791
"ENSG00000172201_LINE271_ID4_D","ENSG00000172201_LINE271_ID4_D",50,496,50,33.0666666666667,1.51209677419355,0.000212386297758474,"ID4",0.0840819083926791
"ENSG00000196628_LINE303_TCF4_D_N3","ENSG00000196628_LINE303_TCF4_D_N3",59,627,59,41.8,1.41148325358852,0.00025276837839039,"TCF4",0.0840819083926791
"ENSG00000166823_LINE260_MESP1_D","ENSG00000166823_LINE260_MESP1_D",51,514,51,34.2666666666667,1.48832684824903,0.000269148234291546,"MESP1",0.0840819083926791
"ENSG00000188095_LINE300_MESP2_I","ENSG00000188095_LINE300_MESP2_I",51,514,51,34.2666666666667,1.48832684824903,0.000269148234291546,"MESP2",0.0840819083926791
"ENSG00000019549_LINE604_SNAI2_D_N2","ENSG00000019549_LINE604_SNAI2_D_N2",64,721,64,48.0666666666667,1.33148404993065,0.000667297441407083,"SNAI2",0.158952155405847
"MA0781.1","MA0781.1",18,122,18,8.13333333333333,2.21311475409836,0.000712333602971148,"PAX9",0.158952155405847
"MA0745.2","MA0745.2",52,557,52,37.1333333333333,1.40035906642729,0.00121724509995375,"SNAI2",0.216349714425495
"ENSG00000135363_LINE3654_LMO2_D_N1","ENSG00000135363_LINE3654_LMO2_D_N1",56,617,56,41.1333333333333,1.3614262560778,0.00136469362659849,"LMO2",0.216349714425495
"MA0830.2","MA0830.2",54,589,54,39.2666666666667,1.37521222410866,0.0014293942054381,"TCF4",0.216349714425495
"ENSG00000164330_LINE251_EBF1_D_N2","ENSG00000164330_LINE251_EBF1_D_N2",57,634,57,42.2666666666667,1.34858044164038,0.00152358953820771,"EBF1",0.216349714425495
"MA0107.1","MA0107.1",40,403,40,26.8666666666667,1.48883374689826,0.00214174804297256,"RELA",0.278784203593595
"MA0147.3","MA0147.3",28,252,28,16.8,1.66666666666667,0.00252265418039466,"MYC",0.303106602290497
"MA0154.4","MA0154.4",49,550,49,36.6666666666667,1.33636363636364,0.00606797530408064,"EBF1",0.677012673212426
"MA1981.1","MA1981.1",71,888,71,59.2,1.19932432432432,0.00784060247176517,"ZNF530",0.808430260719341
"MA0499.2","MA0499.2",50,572,50,38.1333333333333,1.31118881118881,0.00828097578201629,"MYOD1",0.808430260719341
"MA0779.1","MA0779.1",17,141,17,9.4,1.80851063829787,0.00930451068619742,"PAX1",0.83656760932454
"MA0778.1","MA0778.1",27,263,27,17.5333333333333,1.53992395437262,0.00964034376942492,"NFKB2",0.83656760932454
"ENSG00000077150_LINE3188_NFKB2_D_N1","ENSG00000077150_LINE3188_NFKB2_D_N1",26,252,26,16.8,1.54761904761905,0.0105188890953423,"NFKB2",0.864763408785507
"MA0059.1","MA0059.1",24,231,24,15.4,1.55844155844156,0.0131134898522908,"MAX::MYC",0.976179971070068
"MA0696.1","MA0696.1",34,361,34,24.0666666666667,1.41274238227147,0.013154495281459,"ZIC1",0.976179971070068
"MA0067.2","MA0067.2",16,137,16,9.13333333333333,1.75182481751825,0.0156789266295408,"PAX2",0.976179971070068
"MA0657.1","MA0657.1",30,312,30,20.8,1.44230769230769,0.015783981452225,"KLF13",0.976179971070068
"ENSG00000134323_LINE186_MYCN_D_N2","ENSG00000134323_LINE186_MYCN_D_N2",27,273,27,18.2,1.48351648351648,0.015869597479705,"MYCN",0.976179971070068
"ENSG00000158773_LINE237_USF1_D_N10","ENSG00000158773_LINE237_USF1_D_N10",27,275,27,18.3333333333333,1.47272727272727,0.0174421251458603,"USF1",0.976179971070068
"MA1730.1","MA1730.1",44,506,44,33.7333333333333,1.30434782608696,0.0174868662685027,"ZNF708",0.976179971070068
"MA1559.1","MA1559.1",45,521,45,34.7333333333333,1.29558541266795,0.0180219475333808,"SNAI3",0.976179971070068
"ENSG00000162992_LINE247_NEUROD1_D","ENSG00000162992_LINE247_NEUROD1_D",44,507,44,33.8,1.30177514792899,0.0181434872408663,"NEUROD1",0.976179971070068
"ENSG00000078900_LINE3145_TP73_D_N2","ENSG00000078900_LINE3145_TP73_D_N2",36,397,36,26.4666666666667,1.36020151133501,0.0190632884841985,"TP73",0.976179971070068
"MA1529.1","MA1529.1",36,397,36,26.4666666666667,1.36020151133501,0.0190632884841985,"NHLH2",0.976179971070068
"ENSG00000067955_LINE3606_CBFB_D","ENSG00000067955_LINE3606_CBFB_D",45,523,45,34.8666666666667,1.2906309751434,0.0193776622765938,"CBFB",0.976179971070068
"MA1631.1","MA1631.1",56,684,56,45.6,1.2280701754386,0.0199985653484265,"ASCL1",0.976179971070068
"ENSG00000073282_LINE3139_TP63_D_N1","ENSG00000073282_LINE3139_TP63_D_N1",39,442,39,29.4666666666667,1.32352941176471,0.0219360733085949,"TP63",1
"ENSG00000140262_LINE216_TCF12_D_N3","ENSG00000140262_LINE216_TCF12_D_N3",58,719,58,47.9333333333333,1.21001390820584,0.0236966424220633,"TCF12",1
"MA1637.1","MA1637.1",42,487,42,32.4666666666667,1.29363449691992,0.0244520079905477,"EBF3",1
"ENSG00000170485_LINE263_NPAS2_I","ENSG00000170485_LINE263_NPAS2_I",22,218,22,14.5333333333333,1.51376146788991,0.0244717301623599,"NPAS2",1
"MA0103.3","MA0103.3",51,617,51,41.1333333333333,1.23987034035656,0.0250469555329607,"ZEB1",1
"ENSG00000136997_LINE202_MYC_D_N7","ENSG00000136997_LINE202_MYC_D_N7",25,257,25,17.1333333333333,1.4591439688716,0.0251244694213585,"MYC",1
"MA1584.1","MA1584.1",33,364,33,24.2666666666667,1.35989010989011,0.0259578606787606,"ZIC5",1
"MA0785.1","MA0785.1",34,378,34,25.2,1.34920634920635,0.0263542701918447,"POU2F1",1
"MA0526.4","MA0526.4",15,134,15,8.93333333333333,1.67910447761194,0.0274971211433567,"USF2",1
"MA0104.4","MA0104.4",19,183,19,12.2,1.55737704918033,0.0279854547429988,"MYCN",1
"ENSG00000125813_LINE3161_PAX1_D","ENSG00000125813_LINE3161_PAX1_D",13,111,13,7.4,1.75675675675676,0.0283654162125577,"PAX1",1
"MA0751.1","MA0751.1",31,340,31,22.6666666666667,1.36764705882353,0.0292532006908065,"ZIC4",1
"ENSG00000116044_LINE367_NFE2L2_D","ENSG00000116044_LINE367_NFE2L2_D",38,436,38,29.0666666666667,1.30733944954128,0.029282835106768,"NFE2L2",1
"ENSG00000102974_LINE747_CTCF_D_N67","ENSG00000102974_LINE747_CTCF_D_N67",47,564,47,37.6,1.25,0.0296431338183655,"CTCF",1
"MA1475.1","MA1475.1",16,148,16,9.86666666666667,1.62162162162162,0.0309333214918186,"CREB3L4",1
"ENSG00000101076_LINE2936_HNF4A_D_N7","ENSG00000101076_LINE2936_HNF4A_D_N7",39,453,39,30.2,1.29139072847682,0.032571324387904,"HNF4A",1
"ENSG00000123685_LINE392_BATF3_D","ENSG00000123685_LINE392_BATF3_D",18,174,18,11.6,1.55172413793103,0.0334532991009519,"BATF3",1
"ENSG00000070444_LINE87_MNT_D","ENSG00000070444_LINE87_MNT_D",22,225,22,15,1.46666666666667,0.0341122532458343,"MNT",1
"MA0825.1","MA0825.1",22,225,22,15,1.46666666666667,0.0341122532458343,"MNT",1
"ENSG00000168874_LINE262_ATOH8_I","ENSG00000168874_LINE262_ATOH8_I",42,499,42,33.2666666666667,1.2625250501002,0.0368281649682001,"ATOH8",1
"ENSG00000173039_LINE3227_RELA_D_N13","ENSG00000173039_LINE3227_RELA_D_N13",39,457,39,30.4666666666667,1.2800875273523,0.0373317380619233,"RELA",1
"ENSG00000143190_LINE2665_POU2F1_D_N5","ENSG00000143190_LINE2665_POU2F1_D_N5",34,388,34,25.8666666666667,1.31443298969072,0.0381130807302987,"POU2F1",1
"MA0101.1","MA0101.1",33,375,33,25,1.32,0.0391511089624334,"REL",1
"MA1711.1","MA1711.1",30,335,30,22.3333333333333,1.34328358208955,0.0404999175700195,"ZNF343",1
"ENSG00000060566_LINE327_CREB3L3_I","ENSG00000060566_LINE327_CREB3L3_I",21,216,21,14.4,1.45833333333333,0.0406339143253334,"CREB3L3",1
"ENSG00000107175_LINE352_CREB3_D_N1","ENSG00000107175_LINE352_CREB3_D_N1",21,216,21,14.4,1.45833333333333,0.0406339143253334,"CREB3",1
"ENSG00000143578_LINE419_CREB3L4_I","ENSG00000143578_LINE419_CREB3L4_I",21,216,21,14.4,1.45833333333333,0.0406339143253334,"CREB3L4",1
"ENSG00000157613_LINE447_CREB3L1_D_N3","ENSG00000157613_LINE447_CREB3L1_D_N3",18,178,18,11.8666666666667,1.51685393258427,0.0409456744729424,"CREB3L1",1
"ENSG00000174963_LINE1189_ZIC4_D","ENSG00000174963_LINE1189_ZIC4_D",31,349,31,23.2666666666667,1.3323782234957,0.0411139220694704,"ZIC4",1
"MA1466.1","MA1466.1",14,129,14,8.6,1.62790697674419,0.0416361583756688,"ATF6",1
"ENSG00000095794_LINE339_CREM_D","ENSG00000095794_LINE339_CREM_D",22,230,22,15.3333333333333,1.43478260869565,0.0426046985182656,"CREM",1
"MA1109.1","MA1109.1",38,449,38,29.9333333333333,1.26948775055679,0.0456184108458246,"NEUROD1",1
"ENSG00000125952_LINE73_MAX_D_N10","ENSG00000125952_LINE73_MAX_D_N10",22,232,22,15.4666666666667,1.42241379310345,0.0464118367334042,"MAX",1
"ENSG00000075891_LINE2612_PAX2_D_N1","ENSG00000075891_LINE2612_PAX2_D_N1",12,107,12,7.13333333333333,1.68224299065421,0.0466566325639822,"PAX2",1
"ENSG00000109320_LINE3202_NFKB1_D_N3","ENSG00000109320_LINE3202_NFKB1_D_N3",43,521,43,34.7333333333333,1.23800383877159,0.0470908833052451,"NFKB1",1
"MA1539.1","MA1539.1",19,194,19,12.9333333333333,1.46907216494845,0.047937119813053,"NR2F6",1
"MA0821.2","MA0821.2",15,144,15,9.6,1.5625,0.0485741687583889,"HES5",1
"ENSG00000089094_LINE1718_KDM2B_D","ENSG00000089094_LINE1718_KDM2B_D",6,41,6,2.73333333333333,2.19512195121951,0.0505047116064014,"KDM2B",1
"MA1131.1","MA1131.1",25,274,25,18.2666666666667,1.36861313868613,0.0512095071058611,"FOSL2::JUN",1
"ENSG00000162924_LINE3217_REL_D_N3","ENSG00000162924_LINE3217_REL_D_N3",33,383,33,25.5333333333333,1.29242819843342,0.0516519126599957,"REL",1
"ENSG00000123405_LINE390_NFE2_D_N3","ENSG00000123405_LINE390_NFE2_D_N3",36,425,36,28.3333333333333,1.27058823529412,0.052045079326922,"NFE2",1
"ENSG00000087510_LINE7_TFAP2C_D_N3","ENSG00000087510_LINE7_TFAP2C_D_N3",56,715,56,47.6666666666667,1.17482517482517,0.0522887080367151,"TFAP2C",1
"ENSG00000162419_LINE3299_GMEB1_D","ENSG00000162419_LINE3299_GMEB1_D",4,22,4,1.46666666666667,2.72727272727273,0.0537020151694054,"GMEB1",1
"MA1548.1","MA1548.1",33,386,33,25.7333333333333,1.28238341968912,0.0570481834628288,"PLAGL2",1
"MA1725.1","MA1725.1",35,414,35,27.6,1.26811594202899,0.0572918282739596,"ZNF189",1
"ENSG00000122180_LINE160_MYOG_D","ENSG00000122180_LINE160_MYOG_D",53,674,53,44.9333333333333,1.17952522255193,0.0580027356332941,"MYOG",1
"ENSG00000152977_LINE989_ZIC1_D_N2","ENSG00000152977_LINE989_ZIC1_D_N2",28,318,28,21.2,1.32075471698113,0.0584403281780397,"ZIC1",1
"ENSG00000143437_LINE220_ARNT_D_N2","ENSG00000143437_LINE220_ARNT_D_N2",11,99,11,6.6,1.66666666666667,0.0591455867932089,"ARNT",1
"ENSG00000162772_LINE455_ATF3_D_N5","ENSG00000162772_LINE455_ATF3_D_N5",21,225,21,15,1.4,0.0597015215471186,"ATF3",1
"MA0058.3","MA0058.3",20,212,20,14.1333333333333,1.41509433962264,0.0598716938073966,"MAX",1
"ENSG00000182158_LINE526_CREB3L2_I","ENSG00000182158_LINE526_CREB3L2_I",19,200,19,13.3333333333333,1.425,0.0624341629792865,"CREB3L2",1
"MA1728.1","MA1728.1",48,603,48,40.2,1.19402985074627,0.0624360095131695,"ZNF549",1
"ENSG00000028277_LINE2631_POU2F2_D_N7","ENSG00000028277_LINE2631_POU2F2_D_N7",35,417,35,27.8,1.2589928057554,0.0629688275478712,"POU2F2",1
"ENSG00000005889_LINE590_ZFX_D","ENSG00000005889_LINE590_ZFX_D",55,707,55,47.1333333333333,1.16690240452617,0.0634127905699467,"ZFX",1
"MA1558.1","MA1558.1",47,589,47,39.2666666666667,1.19694397283531,0.0634996056052855,"SNAI1",1
"ENSG00000074047_LINE632_GLI2_D_N2","ENSG00000074047_LINE632_GLI2_D_N2",35,418,35,27.8666666666667,1.25598086124402,0.0649512136019166,"GLI2",1
"ENSG00000164749_LINE3040_HNF4G_D_N1","ENSG00000164749_LINE3040_HNF4G_D_N1",40,489,40,32.6,1.22699386503067,0.0653664674681496,"HNF4G",1
"ENSG00000066136_LINE3604_NFYC_D","ENSG00000066136_LINE3604_NFYC_D",22,241,22,16.0666666666667,1.36929460580913,0.0667048788879715,"NFYC",1
"ENSG00000116990_LINE150_MYCL1_I","ENSG00000116990_LINE150_MYCL1_I",20,215,20,14.3333333333333,1.3953488372093,0.0676987087987658,"MYCL1",1
"ENSG00000100219_LINE344_XBP1_D_N4","ENSG00000100219_LINE344_XBP1_D_N4",16,164,16,10.9333333333333,1.46341463414634,0.0699243856532556,"XBP1",1
"ENSG00000137709_LINE2649_POU2F3_D_N1","ENSG00000137709_LINE2649_POU2F3_D_N1",30,351,30,23.4,1.28205128205128,0.0705337915263935,"POU2F3",1
"ENSG00000137265_LINE2747_IRF4_D_N1","ENSG00000137265_LINE2747_IRF4_D_N1",48,608,48,40.5333333333333,1.18421052631579,0.0716633884689861,"IRF4",1
"ENSG00000156925_LINE999_ZIC3_D_N2","ENSG00000156925_LINE999_ZIC3_D_N2",26,297,26,19.8,1.31313131313131,0.0724368126837799,"ZIC3",1
"MA0161.2","MA0161.2",32,383,32,25.5333333333333,1.2532637075718,0.0804636364101184,"NFIC",1
"MA0813.1","MA0813.1",30,356,30,23.7333333333333,1.26404494382022,0.0825991001289458,"TFAP2B",1
"ENSG00000198807_LINE3179_PAX9_D","ENSG00000198807_LINE3179_PAX9_D",13,130,13,8.66666666666667,1.5,0.0842304867675206,"PAX9",1
"ENSG00000109787_LINE818_KLF3_D","ENSG00000109787_LINE818_KLF3_D",46,585,46,39,1.17948717948718,0.0846550501658412,"KLF3",1
"MA1934.1","MA1934.1",30,357,30,23.8,1.26050420168067,0.0851773374141926,"ERF::FIGLA",1
"MA1722.1","MA1722.1",17,182,17,12.1333333333333,1.4010989010989,0.08706970312331,"ZSCAN31",1
"MA0463.2","MA0463.2",24,276,24,18.4,1.30434782608696,0.0893094852615698,"BCL6",1
"MA1933.1","MA1933.1",19,209,19,13.9333333333333,1.36363636363636,0.0895851931011485,"ELK1::SREBF2",1
"ENSG00000178403_LINE282_NEUROG2_D_N2","ENSG00000178403_LINE282_NEUROG2_D_N2",17,183,17,12.2,1.39344262295082,0.0906643798025118,"NEUROG2",1
"ENSG00000204103_LINE553_MAFB_D","ENSG00000204103_LINE553_MAFB_D",26,304,26,20.2666666666667,1.28289473684211,0.0913581263572914,"MAFB",1
"ENSG00000119950_LINE154_MXI1_D_N1","ENSG00000119950_LINE154_MXI1_D_N1",24,277,24,18.4666666666667,1.29963898916967,0.0923385126709465,"MXI1",1
"MA0871.2","MA0871.2",18,197,18,13.1333333333333,1.37055837563452,0.0938200560103638,"TFEC",1
"MA0687.1","MA0687.1",39,488,39,32.5333333333333,1.19877049180328,0.0948885133930333,"SPIC",1
"MA1929.1","MA1929.1",48,619,48,41.2666666666667,1.16316639741519,0.0955154007317585,"CTCF",1
"MA1638.1","MA1638.1",32,389,32,25.9333333333333,1.23393316195373,0.0960248403360036,"HAND2",1
"MA0069.1","MA0069.1",13,133,13,8.86666666666667,1.46616541353383,0.0970406377800854,"PAX6",1
"MA1147.1","MA1147.1",17,185,17,12.3333333333333,1.37837837837838,0.0981425940344583,"NR4A2::RXRA",1
"ENSG00000111049_LINE482_MYF5_I_N8","ENSG00000111049_LINE482_MYF5_I_N8",38,475,38,31.6666666666667,1.2,0.098331804007456,"MYF5",1
"ENSG00000170365_LINE3328_SMAD1_D","ENSG00000170365_LINE3328_SMAD1_D",47,606,47,40.4,1.16336633663366,0.0996329900883004,"SMAD1",1
"ENSG00000104856_LINE3201_RELB_D","ENSG00000104856_LINE3201_RELB_D",35,433,35,28.8666666666667,1.21247113163972,0.100450318629088,"RELB",1
"ENSG00000102935_LINE713_ZNF423_D_N2","ENSG00000102935_LINE713_ZNF423_D_N2",24,280,24,18.6666666666667,1.28571428571429,0.101841072957609,"ZNF423",1
"ENSG00000151090_LINE3021_THRB_D_N1","ENSG00000151090_LINE3021_THRB_D_N1",16,173,16,11.5333333333333,1.38728323699422,0.102538247106351,"THRB",1
"ENSG00000010030_LINE1801_ETV7_D","ENSG00000010030_LINE1801_ETV7_D",39,491,39,32.7333333333333,1.19144602851324,0.102709116603694,"ETV7",1
"ENSG00000100105_LINE688_PATZ1_D","ENSG00000100105_LINE688_PATZ1_D",49,637,49,42.4666666666667,1.15384615384615,0.103595544043961,"PATZ1",1
"MA0671.1","MA0671.1",21,240,21,16,1.3125,0.104410402057818,"NFIX",1
"MA0609.2","MA0609.2",17,187,17,12.4666666666667,1.36363636363636,0.106008269299272,"CREM",1
"MA1717.1","MA1717.1",9,85,9,5.66666666666667,1.58823529411765,0.106587336621104,"ZNF784",1
"MA0522.3","MA0522.3",48,624,48,41.6,1.15384615384615,0.108071168909082,"TCF3",1
"ENSG00000172818_LINE1168_OVOL1_D","ENSG00000172818_LINE1168_OVOL1_D",18,201,18,13.4,1.34328358208955,0.108979617819025,"OVOL1",1
"ENSG00000118922_LINE842_KLF12_D","ENSG00000118922_LINE842_KLF12_D",51,669,51,44.6,1.14349775784753,0.109832126515944,"KLF12",1
"ENSG00000135547_LINE193_HEY2_D_N2","ENSG00000135547_LINE193_HEY2_D_N2",17,188,17,12.5333333333333,1.3563829787234,0.110086972811762,"HEY2",1
"MA0649.1","MA0649.1",17,188,17,12.5333333333333,1.3563829787234,0.110086972811762,"HEY2",1
"ENSG00000029153_LINE80_ARNTL2_I","ENSG00000029153_LINE80_ARNTL2_I",16,175,16,11.6666666666667,1.37142857142857,0.110912672392358,"ARNTL2",1
"ENSG00000212993_LINE2696_POU5F1B_D_N1","ENSG00000212993_LINE2696_POU5F1B_D_N1",30,366,30,24.4,1.22950819672131,0.110949198205886,"POU5F1B",1
"MA0792.1","MA0792.1",30,366,30,24.4,1.22950819672131,0.110949198205886,"POU5F1B",1
"MA0831.3","MA0831.3",13,136,13,9.06666666666667,1.43382352941176,0.111006497664204,"TFE3",1
"ENSG00000129152_LINE176_MYOD1_D_N3","ENSG00000129152_LINE176_MYOD1_D_N3",42,538,42,35.8666666666667,1.17100371747212,0.112711674469101,"MYOD1",1
"MA0464.2","MA0464.2",11,111,11,7.4,1.48648648648649,0.113356154652405,"BHLHE40",1
"MA0258.2","MA0258.2",36,452,36,30.1333333333333,1.19469026548673,0.113993147120052,"ESR2",1
"ENSG00000230797_LINE1592_YY2_D_N2","ENSG00000230797_LINE1592_YY2_D_N2",17,189,17,12.6,1.34920634920635,0.114263060286804,"YY2",1
