"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA0018.4","MA0018.4",41,452,41,30.1333333333333,1.36061946902655,0.010954725244274,"CREB1",1
"ENSG00000137270_LINE2132_GCM1_D_N4","ENSG00000137270_LINE2132_GCM1_D_N4",17,144,17,9.6,1.77083333333333,0.0114686407227191,"GCM1",1
"MA0646.1","MA0646.1",20,185,20,12.3333333333333,1.62162162162162,0.015907712017216,"GCM1",1
"ENSG00000138378_LINE3487_STAT4_D_N1","ENSG00000138378_LINE3487_STAT4_D_N1",27,295,27,19.6666666666667,1.3728813559322,0.0410813292578363,"STAT4",1
"MA1533.1","MA1533.1",21,220,21,14.6666666666667,1.43181818181818,0.0484473540610944,"NR1I2",1
"ENSG00000174595_LINE1187_KLF14_D","ENSG00000174595_LINE1187_KLF14_D",43,525,43,35,1.22857142857143,0.0531890563525439,"KLF14",1
"ENSG00000172059_LINE3300_KLF11_I_N3","ENSG00000172059_LINE3300_KLF11_I_N3",43,525,43,35,1.22857142857143,0.0531890563525439,"KLF11",1
"ENSG00000111249_LINE1692_CUX2_D_N1","ENSG00000111249_LINE1692_CUX2_D_N1",10,86,10,5.73333333333333,1.74418604651163,0.0545988739037141,"CUX2",1
"ENSG00000124827_LINE2128_GCM2_D","ENSG00000124827_LINE2128_GCM2_D",13,123,13,8.2,1.58536585365854,0.0587570141649144,"GCM2",1
"MA0767.1","MA0767.1",13,123,13,8.2,1.58536585365854,0.0587570141649144,"GCM2",1
"ENSG00000105866_LINE807_SP4_D_N1","ENSG00000105866_LINE807_SP4_D_N1",49,623,49,41.5333333333333,1.17977528089888,0.0723061563335458,"SP4",1
"ENSG00000118217_LINE369_ATF6_D_N2","ENSG00000118217_LINE369_ATF6_D_N2",21,230,21,15.3333333333333,1.3695652173913,0.0727187171051814,"ATF6",1
"MA1145.1","MA1145.1",22,246,22,16.4,1.34146341463415,0.0803737168902438,"FOSL2::JUND",1
"MA1564.1","MA1564.1",56,732,56,48.8,1.14754098360656,0.0826159419108498,"SP9",1
"ENSG00000168214_LINE1691_RBPJ_D","ENSG00000168214_LINE1691_RBPJ_D",30,357,30,23.8,1.26050420168067,0.0851773374141926,"RBPJ",1
"MA0868.2","MA0868.2",24,276,24,18.4,1.30434782608696,0.0893094852615698,"SOX8",1
"ENSG00000117707_LINE3183_PROX1_D","ENSG00000117707_LINE3183_PROX1_D",12,120,12,8,1.5,0.0953571249289173,"PROX1",1
"MA1585.1","MA1585.1",18,198,18,13.2,1.36363636363636,0.0974725659482865,"ZKSCAN1",1
"ENSG00000104856_LINE3201_RELB_D","ENSG00000104856_LINE3201_RELB_D",35,433,35,28.8666666666667,1.21247113163972,0.100450318629088,"RELB",1
"MA0472.2","MA0472.2",23,266,23,17.7333333333333,1.29699248120301,0.100639146939874,"EGR2",1
"ENSG00000111424_LINE2940_VDR_D_N1","ENSG00000111424_LINE2940_VDR_D_N1",22,254,22,16.9333333333333,1.2992125984252,0.106053706393788,"VDR",1
"ENSG00000123268_LINE383_ATF1_D","ENSG00000123268_LINE383_ATF1_D",14,148,14,9.86666666666667,1.41891891891892,0.106869594285124,"ATF1",1
"ENSG00000136826_LINE939_KLF4_D","ENSG00000136826_LINE939_KLF4_D",65,879,65,58.6,1.10921501706485,0.106880709451914,"KLF4",1
"MA0141.3","MA0141.3",28,338,28,22.5333333333333,1.24260355029586,0.110838427101883,"ESRRB",1
"MA0794.1","MA0794.1",12,124,12,8.26666666666667,1.45161290322581,0.115037210138805,"PROX1",1
"MA1140.2","MA1140.2",16,176,16,11.7333333333333,1.36363636363636,0.115255083585824,"JUNB",1
"MA1632.1","MA1632.1",39,496,39,33.0666666666667,1.17943548387097,0.116721290042451,"ATF2",1
"MA1127.1","MA1127.1",20,230,20,15.3333333333333,1.30434782608696,0.117550962276452,"FOSB::JUN",1
"MA0492.1","MA0492.1",33,411,33,27.4,1.2043795620438,0.119293388137374,"JUND",1
"MA1712.1","MA1712.1",49,643,49,42.8666666666667,1.14307931570762,0.119605139350191,"ZNF454",1
"ENSG00000173039_LINE3227_RELA_D_N13","ENSG00000173039_LINE3227_RELA_D_N13",36,457,36,30.4666666666667,1.18161925601751,0.129447924217011,"RELA",1
"MA1131.1","MA1131.1",23,274,23,18.2666666666667,1.25912408759124,0.129507662916608,"FOSL2::JUN",1
"ENSG00000005889_LINE590_ZFX_D","ENSG00000005889_LINE590_ZFX_D",53,707,53,47.1333333333333,1.12446958981612,0.13293656221594,"ZFX",1
"ENSG00000156273_LINE437_BACH1_D_N1","ENSG00000156273_LINE437_BACH1_D_N1",34,430,34,28.6666666666667,1.18604651162791,0.134835714320532,"BACH1",1
"MA1562.1","MA1562.1",13,141,13,9.4,1.38297872340426,0.136840383087088,"SOX14",1
"MA0730.1","MA0730.1",30,376,30,25.0666666666667,1.1968085106383,0.145162787352376,"RARA",1
"MA0746.2","MA0746.2",52,697,52,46.4666666666667,1.11908177905308,0.148129862324588,"SP3",1
"ENSG00000081059_LINE3348_TCF7_D","ENSG00000081059_LINE3348_TCF7_D",28,349,28,23.2666666666667,1.20343839541547,0.150024962846842,"TCF7",1
"ENSG00000102349_LINE709_KLF8_D","ENSG00000102349_LINE709_KLF8_D",42,551,42,36.7333333333333,1.14337568058076,0.153097021811985,"KLF8",1
"MA0113.3","MA0113.3",12,131,12,8.73333333333333,1.37404580152672,0.154798968337669,"NR3C1",1
"MA0502.2","MA0502.2",21,253,21,16.8666666666667,1.24505928853755,0.157398867928646,"NFYB",1
"MA1147.1","MA1147.1",16,185,16,12.3333333333333,1.2972972972973,0.158949934858481,"NR4A2::RXRA",1
"MA1521.1","MA1521.1",16,185,16,12.3333333333333,1.2972972972973,0.158949934858481,"MAFA",1
"ENSG00000165588_LINE2449_OTX2_D_N2","ENSG00000165588_LINE2449_OTX2_D_N2",12,132,12,8.8,1.36363636363636,0.161014622538642,"OTX2",1
"MA0798.3","MA0798.3",20,240,20,16,1.25,0.161097228368847,"RFX3",1
"ENSG00000118263_LINE839_KLF7_I","ENSG00000118263_LINE839_KLF7_I",48,643,48,42.8666666666667,1.11975116640747,0.16618539114018,"KLF7",1
"MA0112.3","MA0112.3",27,339,27,22.6,1.19469026548673,0.166766463374016,"ESR1",1
"ENSG00000130700_LINE2097_GATA5_D_N1","ENSG00000130700_LINE2097_GATA5_D_N1",22,269,22,17.9333333333333,1.22676579925651,0.16728181354544,"GATA5",1
"ENSG00000111783_LINE3246_RFX4_D_N1","ENSG00000111783_LINE3246_RFX4_D_N1",22,269,22,17.9333333333333,1.22676579925651,0.16728181354544,"RFX4",1
"ENSG00000075891_LINE2612_PAX2_D_N1","ENSG00000075891_LINE2612_PAX2_D_N1",10,107,10,7.13333333333333,1.4018691588785,0.168681718754122,"PAX2",1
"MA0609.2","MA0609.2",16,187,16,12.4666666666667,1.28342245989305,0.16976228967903,"CREM",1
"ENSG00000120738_LINE864_EGR1_D_N8","ENSG00000120738_LINE864_EGR1_D_N8",37,483,37,32.2,1.14906832298137,0.170102730379858,"EGR1",1
"MA0048.2","MA0048.2",32,411,32,27.4,1.16788321167883,0.170244633481402,"NHLH1",1
"MA1986.1","MA1986.1",36,469,36,31.2666666666667,1.15138592750533,0.171910979135236,"ZNF692",1
"ENSG00000131759_LINE2987_RARA_D_N3","ENSG00000131759_LINE2987_RARA_D_N3",30,383,30,25.5333333333333,1.17493472584856,0.172638191997352,"RARA",1
"ENSG00000123685_LINE392_BATF3_D","ENSG00000123685_LINE392_BATF3_D",15,174,15,11.6,1.29310344827586,0.172801154611829,"BATF3",1
"MA0162.4","MA0162.4",44,586,44,39.0666666666667,1.12627986348123,0.173274583109566,"EGR1",1
"MA0074.1","MA0074.1",18,215,18,14.3333333333333,1.25581395348837,0.173554650323719,"RXRA::VDR",1
"ENSG00000171786_LINE269_NHLH1_D_N3","ENSG00000171786_LINE269_NHLH1_D_N3",32,412,32,27.4666666666667,1.16504854368932,0.174267346467435,"NHLH1",1
"ENSG00000104903_LINE202_LYL1_I_N4","ENSG00000104903_LINE202_LYL1_I_N4",32,412,32,27.4666666666667,1.16504854368932,0.174267346467435,"LYL1",1
"ENSG00000172845_LINE1170_SP3_D_N1","ENSG00000172845_LINE1170_SP3_D_N1",60,825,60,55,1.09090909090909,0.174684020550521,"SP3",1
"ENSG00000123576_LINE2308_ESX1_D_N2","ENSG00000123576_LINE2308_ESX1_D_N2",11,121,11,8.06666666666667,1.36363636363636,0.175215107922656,"ESX1",1
"ENSG00000171443_LINE1140_ZNF524_D_N1","ENSG00000171443_LINE1140_ZNF524_D_N1",31,398,31,26.5333333333333,1.16834170854271,0.175584181463688,"ZNF524",1
"ENSG00000137492_LINE3592_PRKRIR_D","ENSG00000137492_LINE3592_PRKRIR_D",14,161,14,10.7333333333333,1.30434782608696,0.175636649321495,"PRKRIR",1
"MA0747.1","MA0747.1",54,735,54,49,1.10204081632653,0.175731135825454,"SP8",1
"MA0756.2","MA0756.2",5,45,5,3,1.66666666666667,0.175986269858361,"ONECUT2",1
"MA1563.2","MA1563.2",17,202,17,13.4666666666667,1.26237623762376,0.177299407945212,"SOX18",1
"ENSG00000164651_LINE1050_SP8_D","ENSG00000164651_LINE1050_SP8_D",53,721,53,48.0666666666667,1.10263522884882,0.179166548191532,"SP8",1
"ENSG00000170374_LINE1129_SP7_I","ENSG00000170374_LINE1129_SP7_I",53,721,53,48.0666666666667,1.10263522884882,0.179166548191532,"SP7",1
"ENSG00000217236_LINE1567_SP9_I","ENSG00000217236_LINE1567_SP9_I",53,721,53,48.0666666666667,1.10263522884882,0.179166548191532,"SP9",1
"MA1576.1","MA1576.1",31,399,31,26.6,1.16541353383459,0.1797301916748,"THRB",1
"ENSG00000095794_LINE339_CREM_D","ENSG00000095794_LINE339_CREM_D",19,230,19,15.3333333333333,1.23913043478261,0.179981916291796,"CREM",1
"ENSG00000144355_LINE2389_DLX1_D","ENSG00000144355_LINE2389_DLX1_D",11,122,11,8.13333333333333,1.35245901639344,0.182181603979911,"DLX1",1
"MA1635.1","MA1635.1",32,414,32,27.6,1.15942028985507,0.182478761651634,"BHLHE22",1
"ENSG00000148200_LINE3017_NR6A1_D_N2","ENSG00000148200_LINE3017_NR6A1_D_N2",31,400,31,26.6666666666667,1.1625,0.183932319655545,"NR6A1",1
"MA0830.2","MA0830.2",44,589,44,39.2666666666667,1.12054329371817,0.18445776889209,"TCF4",1
"MA1710.1","MA1710.1",66,919,66,61.2666666666667,1.07725788900979,0.184572673686274,"ZNF257",1
"MA0727.1","MA0727.1",13,149,13,9.93333333333333,1.30872483221477,0.184586499744439,"NR3C2",1
"MA0500.2","MA0500.2",33,429,33,28.6,1.15384615384615,0.185053165219896,"MYOG",1
"ENSG00000185630_LINE2538_PBX1_D_N4","ENSG00000185630_LINE2538_PBX1_D_N4",16,190,16,12.6666666666667,1.26315789473684,0.186699830884773,"PBX1",1
"MA0077.1","MA0077.1",16,190,16,12.6666666666667,1.26315789473684,0.186699830884773,"SOX9",1
"MA0509.3","MA0509.3",19,232,19,15.4666666666667,1.22844827586207,0.190538707378868,"RFX1",1
"MA0493.2","MA0493.2",63,875,63,58.3333333333333,1.08,0.191203491346192,"KLF1",1
