"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"ENSG00000170485_LINE263_NPAS2_I","ENSG00000170485_LINE263_NPAS2_I",26,218,26,14.5333333333333,1.78899082568807,0.00130106418705186,"NPAS2",1
"MA1155.1","MA1155.1",47,499,47,33.2666666666667,1.41282565130261,0.00220173318342812,"ZSCAN4",1
"ENSG00000175727_LINE276_MLXIP_I","ENSG00000175727_LINE276_MLXIP_I",18,139,18,9.26666666666667,1.94244604316547,0.00337930852723767,"MLXIP",1
"ENSG00000134138_LINE2334_MEIS2_D_N2","ENSG00000134138_LINE2334_MEIS2_D_N2",26,255,26,17,1.52941176470588,0.012286289792095,"MEIS2",1
"ENSG00000163792_LINE248_TCF23_I","ENSG00000163792_LINE248_TCF23_I",16,137,16,9.13333333333333,1.75182481751825,0.0156789266295408,"TCF23",1
"ENSG00000214717_LINE3702_ZBED1_D","ENSG00000214717_LINE3702_ZBED1_D",5,25,5,1.66666666666667,3,0.0217016578149803,"ZBED1",1
"MA0819.2","MA0819.2",20,191,20,12.7333333333333,1.57068062827225,0.0221657286578895,"CLOCK",1
"ENSG00000178860_LINE283_MSC_D","ENSG00000178860_LINE283_MSC_D",34,376,34,25.0666666666667,1.3563829787234,0.0243955144764738,"MSC",1
"MA1570.1","MA1570.1",18,170,18,11.3333333333333,1.58823529411765,0.0270418768805999,"TFAP4",1
"ENSG00000180532_LINE1261_ZSCAN4_D","ENSG00000180532_LINE1261_ZSCAN4_D",40,465,40,31,1.29032258064516,0.0303546363591673,"ZSCAN4",1
"MA1560.1","MA1560.1",14,124,14,8.26666666666667,1.69354838709677,0.0308460683252244,"SOHLH2",1
"MA0665.1","MA0665.1",34,384,34,25.6,1.328125,0.0329959287618937,"MSC",1
"MA1133.1","MA1133.1",21,216,21,14.4,1.45833333333333,0.0406339143253334,"JUN::JUNB",1
"ENSG00000153779_LINE2398_TGIF2LX_D","ENSG00000153779_LINE2398_TGIF2LX_D",24,257,24,17.1333333333333,1.40077821011673,0.0441367176394129,"TGIF2LX",1
"ENSG00000176679_LINE2500_TGIF2LY_I","ENSG00000176679_LINE2500_TGIF2LY_I",24,257,24,17.1333333333333,1.40077821011673,0.0441367176394129,"TGIF2LY",1
"MA1552.1","MA1552.1",17,167,17,11.1333333333333,1.52694610778443,0.044190612960061,"RARB",1
"MA0910.2","MA0910.2",11,95,11,6.33333333333333,1.73684210526316,0.0458788346542628,"HOXD8",1
"ENSG00000234254_LINE2595_ENSG00000234254_I","ENSG00000234254_LINE2595_ENSG00000234254_I",34,398,34,26.5333333333333,1.28140703517588,0.0536160529601831,"ENSG00000234254",1
"MA1502.1","MA1502.1",14,134,14,8.93333333333333,1.56716417910448,0.054907301579863,"HOXB8",1
"ENSG00000146592_LINE421_CREB5_I","ENSG00000146592_LINE421_CREB5_I",20,211,20,14.0666666666667,1.4218009478673,0.0574125120478489,"CREB5",1
"MA0024.3","MA0024.3",7,53,7,3.53333333333333,1.9811320754717,0.0577861252995599,"E2F1",1
"MA0464.2","MA0464.2",12,111,12,7.4,1.62162162162162,0.0592244881819866,"BHLHE40",1
"ENSG00000165066_LINE2435_NKX63_I","ENSG00000165066_LINE2435_NKX63_I",19,199,19,13.2666666666667,1.4321608040201,0.0598253437002653,"NKX63",1
"ENSG00000101412_LINE1763_E2F1_D_N3","ENSG00000101412_LINE1763_E2F1_D_N3",7,54,7,3.6,1.94444444444444,0.062879306312729,"E2F1",1
"ENSG00000118526_LINE152_TCF21_I","ENSG00000118526_LINE152_TCF21_I",23,254,23,16.9333333333333,1.35826771653543,0.0659582825395503,"TCF21",1
"ENSG00000187728_LINE296_ENSG00000187728_I","ENSG00000187728_LINE296_ENSG00000187728_I",23,254,23,16.9333333333333,1.35826771653543,0.0659582825395503,"ENSG00000187728",1
"ENSG00000185669_LINE1323_SNAI3_I","ENSG00000185669_LINE1323_SNAI3_I",34,405,34,27,1.25925925925926,0.0670246345464961,"SNAI3",1
"ENSG00000105997_LINE2210_HOXA3_D","ENSG00000105997_LINE2210_HOXA3_D",8,67,8,4.46666666666667,1.7910447761194,0.0721743369342963,"HOXA3",1
"ENSG00000125820_LINE2314_NKX22_D_N2","ENSG00000125820_LINE2314_NKX22_D_N2",26,297,26,19.8,1.31313131313131,0.0724368126837799,"NKX22",1
"MA1127.1","MA1127.1",21,230,21,15.3333333333333,1.3695652173913,0.0727187171051814,"FOSB::JUN",1
"MA1572.1","MA1572.1",16,165,16,11,1.45454545454545,0.0731450475329192,"TGIF2LY",1
"MA1485.1","MA1485.1",32,380,32,25.3333333333333,1.26315789473684,0.0733977563836743,"FERD3L",1
"MA0059.1","MA0059.1",21,231,21,15.4,1.36363636363636,0.0755427955411669,"MAX::MYC",1
"MA1493.1","MA1493.1",15,153,15,10.2,1.47058823529412,0.0756735879340129,"HES6",1
"ENSG00000138083_LINE2358_SIX3_I","ENSG00000138083_LINE2358_SIX3_I",13,128,13,8.53333333333333,1.5234375,0.0763279925179617,"SIX3",1
"MA0259.1","MA0259.1",12,116,12,7.73333333333333,1.55172413793103,0.0779189516852672,"ARNT::HIF1A",1
"ENSG00000124664_LINE1834_SPDEF_D_N2","ENSG00000124664_LINE1834_SPDEF_D_N2",12,118,12,7.86666666666667,1.52542372881356,0.0863586110581139,"SPDEF",1
"MA0884.2","MA0884.2",15,157,15,10.4666666666667,1.43312101910828,0.0904541719706119,"DUXA",1
"ENSG00000125817_LINE1666_CENPB_D","ENSG00000125817_LINE1666_CENPB_D",9,83,9,5.53333333333333,1.62650602409639,0.0950160579187604,"CENPB",1
"MA1568.1","MA1568.1",12,120,12,8,1.5,0.0953571249289173,"TCF21",1
"MA1468.1","MA1468.1",19,211,19,14.0666666666667,1.35071090047393,0.096546898320157,"ATOH7",1
"ENSG00000177551_LINE280_NHLH2_I","ENSG00000177551_LINE280_NHLH2_I",43,548,43,36.5333333333333,1.17700729927007,0.100613762446516,"NHLH2",1
"ENSG00000204612_LINE2065_FOXB2_I","ENSG00000204612_LINE2065_FOXB2_I",32,392,32,26.1333333333333,1.22448979591837,0.104540452342948,"FOXB2",1
"MA1974.1","MA1974.1",18,200,18,13.3333333333333,1.35,0.10505210322489,"ZNF211",1
"MA1571.1","MA1571.1",17,187,17,12.4666666666667,1.36363636363636,0.106008269299272,"TGIF2LX",1
"ENSG00000113430_LINE2265_IRX4_I","ENSG00000113430_LINE2265_IRX4_I",7,62,7,4.13333333333333,1.69354838709677,0.113276049365845,"IRX4",1
"ENSG00000159387_LINE2406_IRX6_I","ENSG00000159387_LINE2406_IRX6_I",7,62,7,4.13333333333333,1.69354838709677,0.113276049365845,"IRX6",1
"MA1140.2","MA1140.2",16,176,16,11.7333333333333,1.36363636363636,0.115255083585824,"JUNB",1
"MA0636.1","MA0636.1",9,87,9,5.8,1.55172413793103,0.118932546052145,"BHLHE41",1
"ENSG00000016082_LINE2169_ISL1_D","ENSG00000016082_LINE2169_ISL1_D",25,299,25,19.9333333333333,1.25418060200669,0.119801109954017,"ISL1",1
"ENSG00000068323_LINE84_TFE3_D_N1","ENSG00000068323_LINE84_TFE3_D_N1",16,178,16,11.8666666666667,1.34831460674157,0.124249953722033,"TFE3",1
"ENSG00000115297_LINE2269_TLX2_D_N1","ENSG00000115297_LINE2269_TLX2_D_N1",13,139,13,9.26666666666667,1.40287769784173,0.126126117891312,"TLX2",1
"MA1103.2","MA1103.2",28,343,28,22.8666666666667,1.22448979591837,0.12771211616359,"FOXK2",1
"MA0468.1","MA0468.1",24,288,24,19.2,1.25,0.130274223807092,"DUX4",1
