"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"ENSG00000170345_LINE476_FOS_D_N4","ENSG00000170345_LINE476_FOS_D_N4",394,3834,39.4,25.5719335689989,1.54075169535733,1.93402784728372e-23,"FOS",3.02095149745717e-20
"MA1634.1","MA1634.1",412,4139,41.2,27.6062162342426,1.49241749214786,5.81303738124312e-22,"BATF",2.54193563056945e-19
"MA0490.2","MA0490.2",360,3458,36,23.0640965784033,1.56086755349913,6.63027169015176e-22,"JUNB",2.54193563056945e-19
"MA0491.2","MA0491.2",344,3255,34.4,21.7101313946508,1.58451367127496,7.52696084729018e-22,"JUND",2.54193563056945e-19
"MA0462.2","MA0462.2",415,4186,41.5,27.9196958580671,1.48640587673196,8.13679779311605e-22,"BATF::JUN",2.54193563056945e-19
"MA0835.2","MA0835.2",416,4211,41.6,28.0864403388248,1.4811417715507,1.43348379659651e-21,"BATF3",3.73183615047292e-19
"ENSG00000171223_LINE487_JUNB_D_N3","ENSG00000171223_LINE487_JUNB_D_N3",373,3645,37.3,24.3113452944708,1.53426310013717,1.7208859676095e-21,"JUNB",3.84003411629433e-19
"ENSG00000177606_LINE517_JUN_D_N5","ENSG00000177606_LINE517_JUN_D_N5",366,3569,36.6,23.8044420729674,1.53752815914822,3.77689174978199e-21,"JUN",6.74394988227398e-19
"MA0476.1","MA0476.1",383,3793,38.3,25.2984726205563,1.51392538887424,4.05217717366442e-21,"FOS",6.74394988227398e-19
"MA1138.1","MA1138.1",333,3147,33.3,20.9897952377776,1.58648522402288,4.31750952770422e-21,"FOSL2::JUNB",6.74394988227398e-19
"MA1141.1","MA1141.1",358,3507,35.8,23.3909157606883,1.53050869689193,3.23947485762494e-20,"FOS::JUND",4.60005429782742e-18
"MA1144.1","MA1144.1",325,3089,32.5,20.6029480424198,1.57744415668501,4.52216460746096e-20,"FOSL2::JUND",5.88635093071169e-18
"MA0477.2","MA0477.2",361,3562,36.1,23.7577536183552,1.51950393037619,7.19053507278202e-20,"FOSL1",8.63970444898886e-18
"MA1137.1","MA1137.1",341,3312,34.1,22.0903088107784,1.54366334541063,1.16408390440609e-19,"FOSL1::JUNB",1.29878504191594e-17
"MA1928.1","MA1928.1",384,3880,38.4,25.878743413593,1.48384329896907,1.49204701392233e-19,"BNC2",1.55371829049778e-17
"MA1130.1","MA1130.1",335,3246,33.5,21.6501033815781,1.54733672211953,2.06820760193921e-19,"FOSL2::JUN",2.01908767139315e-17
"MA1134.1","MA1134.1",317,3019,31.7,20.1360634962983,1.57428983106989,2.41128189201725e-19,"FOS::JUNB",2.21554253842997e-17
"MA1142.1","MA1142.1",340,3317,34,22.1236577069299,1.53681640036177,2.88610244912385e-19,"FOSL1::JUND",2.50449556973969e-17
"MA1135.1","MA1135.1",321,3096,32.1,20.6496364970319,1.55450678294574,9.32424177343782e-19,"FOSB::JUNB",7.66550823689994e-17
"MA1128.1","MA1128.1",344,3421,34.4,22.8173147468819,1.5076270096463,3.75008181972026e-18,"FOSL1::JUN",2.92881390120153e-16
"MA0099.3","MA0099.3",328,3225,32.8,21.5100380177416,1.52486945736434,6.58559656773809e-18,"FOS::JUN",4.8984294470509e-16
"ENSG00000175592_LINE505_FOSL1_D_N3","ENSG00000175592_LINE505_FOSL1_D_N3",358,3622,35.8,24.1579403721737,1.48191441192711,8.54082123273029e-18,"FOSL1",6.06398307523851e-16
"ENSG00000130522_LINE411_JUND_D_N6","ENSG00000130522_LINE411_JUND_D_N6",375,3850,37.5,25.6786500366838,1.46035714285714,9.61411301710414e-18,"JUND",6.52923675335507e-16
"MA0478.1","MA0478.1",349,3556,34.9,23.7177349429734,1.47147272215973,9.53624736919734e-17,"FOSL2",6.20650766278594e-15
"ENSG00000075426_LINE328_FOSL2_D_N3","ENSG00000075426_LINE328_FOSL2_D_N3",349,3560,34.9,23.7444140598946,1.46981938202247,1.14215305213012e-16,"FOSL2",7.13617226970899e-15
"ENSG00000156273_LINE437_BACH1_D_N1","ENSG00000156273_LINE437_BACH1_D_N1",314,3147,31.4,20.9897952377776,1.49596504607563,8.81319697325013e-16,"BACH1",5.29469756623719e-14
"ENSG00000173473_LINE2867_SMARCC1_D_N2","ENSG00000173473_LINE2867_SMARCC1_D_N2",353,3676,35.3,24.5181084506103,1.43975217627856,1.79974714264341e-15,"SMARCC1",1.04118705067e-13
"MA1633.2","MA1633.2",327,3381,32.7,22.5505235776696,1.45007719609583,1.49024930705478e-14,"BACH1",8.31346220578419e-13
"ENSG00000140044_LINE415_JDP2_D_N2","ENSG00000140044_LINE415_JDP2_D_N2",258,2517,25.8,16.7878343226839,1.53682717520858,5.06078567333213e-14,"JDP2",2.72584386956717e-12
"MA0655.1","MA0655.1",277,2764,27.7,18.4352697925699,1.50255463096961,6.44266400391536e-14,"JDP2",3.35448039137193e-12
"MA0841.1","MA0841.1",246,2423,24.6,16.160875075035,1.52219479983492,7.45197633259823e-13,"NFE2",3.75483452629627e-11
"MA1101.2","MA1101.2",247,2469,24.7,16.4676849196292,1.49990724989874,3.33132214387804e-12,"BACH2",1.62610162148047e-10
"MA1132.1","MA1132.1",253,2613,25.3,17.4281331287934,1.45167585151167,5.6017871323494e-11,"JUN::JUNB",2.65151257597872e-09
"ENSG00000172216_LINE498_CEBPB_D_N8","ENSG00000172216_LINE498_CEBPB_D_N8",170,1602,17,10.6849863269526,1.59101747815231,2.42856885550803e-10,"CEBPB",1.11571310361869e-08
"ENSG00000245848_LINE568_CEBPA_D_N4","ENSG00000245848_LINE568_CEBPA_D_N4",209,2164,20.9,14.4334022543854,1.44803003696858,6.0118322544657e-09,"CEBPA",2.67013939335879e-07
"MA0089.2","MA0089.2",278,3071,27.8,20.4828920162743,1.35723021816998,6.15397043283716e-09,"MAFG::NFE2L1",2.67013939335879e-07
"MA0501.1","MA0501.1",280,3144,28,20.9697859000867,1.33525445292621,2.72381729466444e-08,"MAF::NFE2",1.14989259845023e-06
"ENSG00000125740_LINE393_FOSB_D","ENSG00000125740_LINE393_FOSB_D",296,3388,29.6,22.5972120322817,1.3098961038961,6.15956203338114e-08,"FOSB",2.53190418319509e-06
"MA0838.1","MA0838.1",100,885,10,5.90275461882212,1.69412429378531,1.0000333992415e-07,"CEBPG",3.97560761640576e-06
"ENSG00000112182_LINE360_BACH2_D","ENSG00000112182_LINE360_BACH2_D",235,2583,23.5,17.2280397518842,1.36405536198219,1.01808133582734e-07,"BACH2",3.97560761640576e-06
"MA0836.2","MA0836.2",176,1836,17.6,12.2457146668445,1.43723747276688,2.22110732173051e-07,"CEBPD",8.46187716230012e-06
"MA0102.4","MA0102.4",213,2322,21.3,15.487227372774,1.37532687338501,2.69275856547119e-07,"CEBPA",1.00144973315857e-05
"ENSG00000153879_LINE428_CEBPG_D_N2","ENSG00000153879_LINE428_CEBPG_D_N2",94,853,9.4,5.68932168345228,1.65221805392732,7.72683690114744e-07,"CEBPG",2.80681842781216e-05
"ENSG00000092067_LINE336_CEBPE_D_N1","ENSG00000092067_LINE336_CEBPE_D_N1",91,863,9.1,5.75601947575535,1.58095365005794,7.33752276023162e-06,"CEBPE",0.000260482057988222
"ENSG00000221869_LINE558_CEBPD_D_N2","ENSG00000221869_LINE558_CEBPD_D_N2",175,1933,17.5,12.8926832521844,1.35735902741852,9.28926770265405e-06,"CEBPD",0.00031639028423804
"MA0837.2","MA0837.2",70,620,7,4.13526312279064,1.69275806451613,9.31751157167084e-06,"CEBPE",0.00031639028423804
"MA1636.1","MA1636.1",229,2716,22.9,18.1151203895151,1.26413733431517,4.45574825480326e-05,"CEBPG",0.0014808252710644
"ENSG00000116044_LINE367_NFE2L2_D","ENSG00000116044_LINE367_NFE2L2_D",263,3199,26.3,21.3366237577536,1.23262238199437,6.14328076861747e-05,"NFE2L2",0.00199912595012094
"MA0466.3","MA0466.3",61,570,6.1,3.80177416127526,1.60451403508772,0.000161704436227002,"CEBPB",0.00515474141605261
"MA0043.3","MA0043.3",154,1757,15.4,11.7188021076502,1.31412749003984,0.000178206955066341,"HLF",0.00556718527627249
"MA0496.3","MA0496.3",380,4924,38,32.841992930034,1.15705523964257,0.000212508296505611,"MAFK",0.00650858743415225
"MA0833.2","MA0833.2",190,2324,19,15.5005669312346,1.22576161790017,0.00114927640256341,"ATF4",0.0345224950154624
"ENSG00000123405_LINE390_NFE2_D_N3","ENSG00000123405_LINE390_NFE2_D_N3",238,3024,23.8,20.1694123924498,1.18000462962963,0.0020374351072615,"NFE2",0.0600466724064615
"ENSG00000108924_LINE356_HLF_D_N4","ENSG00000108924_LINE356_HLF_D_N4",82,908,8.2,6.05615954111919,1.35399339207048,0.00285471392294467,"HLF",0.082575243474807
"ENSG00000167074_LINE470_TEF_D_N3","ENSG00000167074_LINE470_TEF_D_N3",105,1216,10.5,8.11045154405389,1.29462582236842,0.00329237864982789,"TEF",0.093503553655112
"ENSG00000156127_LINE435_BATF_D_N1","ENSG00000156127_LINE435_BATF_D_N1",233,2989,23.3,19.935970119389,1.16874171963868,0.00375382498034819,"BATF",0.104704903916141
"MA0025.2","MA0025.2",159,2070,15.9,13.8064430067365,1.15163623188406,0.0278311433764,"NFIL3",0.762670981648014
"ENSG00000185022_LINE534_MAFF_D_N2","ENSG00000185022_LINE534_MAFF_D_N2",192,2565,19.2,17.1079837257387,1.12228304093567,0.0393466819558973,"MAFF",1
"ENSG00000171169_LINE2768_NAIF1_I","ENSG00000171169_LINE2768_NAIF1_I",34,381,3.4,2.54118588674715,1.33795800524934,0.0507128613449082,"NAIF1",1
"ENSG00000128272_LINE397_ATF4_D","ENSG00000128272_LINE397_ATF4_D",120,1560,12,10.4048555992797,1.15330769230769,0.0508375518612327,"ATF4",1
"ENSG00000105516_LINE349_DBP_D_N2","ENSG00000105516_LINE349_DBP_D_N2",59,727,5.9,4.84892950043354,1.21676341127923,0.0665354853425944,"DBP",1
"ENSG00000115966_LINE362_ATF2_D_N1","ENSG00000115966_LINE362_ATF2_D_N1",65,819,6.5,5.46254918962182,1.18992063492064,0.0799484551616375,"ATF2",1
"MA0843.1","MA0843.1",66,846,6.6,5.64263322884013,1.16966666666667,0.100867888788526,"TEF",1
"ENSG00000182968_LINE3445_SOX1_I","ENSG00000182968_LINE3445_SOX1_I",140,1949,14,12.9993997198693,1.07697280656747,0.176998912585083,"SOX1",1
"ENSG00000176182_LINE2869_MYPOP_I","ENSG00000176182_LINE2869_MYPOP_I",56,749,5.6,4.9956646435003,1.12097196261682,0.200706420377736,"MYPOP",1
"MA0639.1","MA0639.1",62,844,6.2,5.62929367037951,1.10138151658768,0.22728597912234,"DBP",1
"ENSG00000165030_LINE463_NFIL3_D_N4","ENSG00000165030_LINE463_NFIL3_D_N4",80,1131,8,7.54352030947776,1.06051282051282,0.303243815098306,"NFIL3",1
"MA0749.1","MA0749.1",17,221,1.7,1.47402120989795,1.15330769230769,0.306004947966572,"ZBED1",1
"ENSG00000138336_LINE1723_TET1_D","ENSG00000138336_LINE1723_TET1_D",36,500,3.6,3.33488961515374,1.079496,0.339862544127436,"TET1",1
"ENSG00000198517_LINE543_MAFK_D_N5","ENSG00000198517_LINE543_MAFK_D_N5",213,3114,21.3,20.7696925231775,1.02553275529865,0.347040204775182,"MAFK",1
"MA0682.2","MA0682.2",72,1032,7.2,6.88321216567732,1.04602325581395,0.359776834798567,"PITX1",1
"ENSG00000115507_LINE2273_OTX1_D_N2","ENSG00000115507_LINE2273_OTX1_D_N2",18,246,1.8,1.64076569065564,1.0970487804878,0.376581299238748,"OTX1",1
"MA0711.1","MA0711.1",18,246,1.8,1.64076569065564,1.0970487804878,0.376581299238748,"OTX1",1
"ENSG00000185697_LINE2870_MYBL1_D_N1","ENSG00000185697_LINE2870_MYBL1_D_N1",28,397,2.8,2.64790235443207,1.05744080604534,0.407195872245584,"MYBL1",1
"ENSG00000178403_LINE282_NEUROG2_D_N2","ENSG00000178403_LINE282_NEUROG2_D_N2",75,1093,7.5,7.29006869872607,1.02879688929552,0.414403288327145,"NEUROG2",1
