"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"ENSG00000159216_LINE3282_RUNX1_D_N2","ENSG00000159216_LINE3282_RUNX1_D_N2",798,9601,79.8,64.0365503901821,1.24616331632122,2.61852007299951e-29,"RUNX1",4.09012835402524e-26
"MA0800.1","MA0800.1",337,3003,33.7,20.0293470286134,1.68253113553114,5.17032944365422e-26,"EOMES",4.03802729549395e-23
"MA0802.1","MA0802.1",368,3416,36.8,22.7839658507303,1.61517096018735,2.09693003949416e-25,"TBR1",1.09180157389663e-22
"ENSG00000163508_LINE3544_EOMES_D_N1","ENSG00000163508_LINE3544_EOMES_D_N1",333,3015,33.3,20.109384379377,1.65594328358209,2.27530272785951e-24,"EOMES",8.88505715229138e-22
"MA0805.1","MA0805.1",383,3723,38.3,24.8315880744347,1.54239027665861,1.10949262215632e-22,"TBX1",3.46605495161633e-20
"MA0690.2","MA0690.2",322,2982,32.2,19.8892816647769,1.61896244131455,1.01816241563142e-21,"TBX21",2.65061615536045e-19
"ENSG00000167800_LINE3554_TBX10_I","ENSG00000167800_LINE3554_TBX10_I",371,3617,37.1,24.1245914760221,1.5378498755875,1.55962742655518e-21,"TBX10",3.48019720039885e-19
"MA1566.2","MA1566.2",360,3485,36,23.2441806176216,1.54877474892396,2.75355357748988e-21,"TBX3",5.37631336004899e-19
"MA0688.1","MA0688.1",333,3151,33.3,21.0164743546989,1.58447127895906,5.36339401302498e-21,"TBX2",7.26124751577749e-19
"ENSG00000174197_LINE321_MGA_D_N1","ENSG00000174197_LINE321_MGA_D_N1",353,3408,35.3,22.7306076168879,1.55297212441315,5.57842318753713e-21,"MGA",7.26124751577749e-19
"MA0801.1","MA0801.1",353,3408,35.3,22.7306076168879,1.55297212441315,5.57842318753713e-21,"MGA",7.26124751577749e-19
"MA0803.1","MA0803.1",353,3408,35.3,22.7306076168879,1.55297212441315,5.57842318753713e-21,"TBX15",7.26124751577749e-19
"MA1565.1","MA1565.1",452,4756,45.2,31.7214700193424,1.42490243902439,1.86624749781357e-20,"TBX18",2.24236814737291e-18
"ENSG00000136535_LINE3540_TBR1_D_N2","ENSG00000136535_LINE3540_TBR1_D_N2",322,3087,32.2,20.5896084839592,1.56389569160998,3.03519144591511e-19,"TBR1",3.38640645608529e-17
"MA0689.1","MA0689.1",338,3309,33.8,22.0702994730874,1.5314699304926,7.0600839676868e-19,"TBX20",6.49353347197253e-17
"ENSG00000124813_LINE3275_RUNX2_D_N2","ENSG00000124813_LINE3275_RUNX2_D_N2",514,5714,51.4,38.1111185219769,1.34868778438922,7.06722592980365e-19,"RUNX2",6.49353347197253e-17
"ENSG00000250096_LINE3288_ENSG00000250096_I","ENSG00000250096_LINE3288_ENSG00000250096_I",514,5714,51.4,38.1111185219769,1.34868778438922,7.06722592980365e-19,"ENSG00000250096",6.49353347197253e-17
"ENSG00000184058_LINE3555_TBX1_D_N1","ENSG00000184058_LINE3555_TBX1_D_N1",431,4556,43.1,30.3875141732809,1.41834569798068,9.74893041727709e-19,"TBX1",8.45990517321489e-17
"ENSG00000168269_LINE2010_FOXI1_D_N2","ENSG00000168269_LINE2010_FOXI1_D_N2",451,4835,45.1,32.2483825785366,1.39851975180972,1.10734200434578e-18,"FOXI1",9.1035168988848e-17
