"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"ENSG00000116017_LINE44_ARID3A_D_N1","ENSG00000116017_LINE44_ARID3A_D_N1",582,7520,58.2,50.1567398119122,1.1603625,7.86330319560156e-08,"ARID3A",0.000122824795915296
"MA0032.2","MA0032.2",319,3814,31.9,25.4385379843927,1.25400288411117,1.20952988606059e-06,"FOXC1",0.000785032561871682
"ENSG00000171956_LINE2021_FOXB1_D_N2","ENSG00000171956_LINE2021_FOXB1_D_N2",297,3517,29.7,23.4576135529914,1.26611344896218,1.50774499719273e-06,"FOXB1",0.000785032561871682
"MA0845.1","MA0845.1",298,3578,29.8,23.8644700860401,1.2487182783678,4.93358391381019e-06,"FOXB1",0.00192656451834288
"MA1952.1","MA1952.1",366,4556,36.6,30.3875141732809,1.20444205443371,7.76682296170706e-06,"FOXJ2::ELF1",0.00242635549323729
"MA0846.1","MA0846.1",373,4665,37.3,31.1145201093844,1.19879721329046,9.45345259789734e-06,"FOXC2",0.00246104882631927
"ENSG00000176165_LINE2023_FOXG1_D_N1","ENSG00000176165_LINE2023_FOXG1_D_N1",238,2808,23.8,18.7287400787034,1.27077421652422,2.06152087003241e-05,"FOXG1",0.00460013656998661
"ENSG00000198914_LINE2689_POU3F3_D_N1","ENSG00000198914_LINE2689_POU3F3_D_N1",266,3244,26.6,21.6367638231175,1.22938902589396,6.60458934762559e-05,"POU3F3",0.012895460701239
"ENSG00000179772_LINE2037_FOXS1_I","ENSG00000179772_LINE2037_FOXS1_I",288,3563,28.8,23.7644233975855,1.2118955936009,8.41893097902919e-05,"FOXS1",0.0146115224324929
"ENSG00000204612_LINE2065_FOXB2_I","ENSG00000204612_LINE2065_FOXB2_I",257,3150,25.7,21.0098045754686,1.22323841269841,0.000130948024730744,"FOXB2",0.0204540814629422
"MA1151.1","MA1151.1",158,1804,15.8,12.0322817314747,1.31313414634146,0.000150367982897682,"RORC",0.0213522535714708
"MA0084.1","MA0084.1",228,2775,22.8,18.5086373641032,1.2318572972973,0.000238333395038199,"SRY",0.0310230635874722
"ENSG00000204060_LINE2062_FOXO6_D_N1","ENSG00000204060_LINE2062_FOXO6_D_N1",141,1599,14.1,10.6649769892617,1.32208442776735,0.000265797470383757,"FOXO6",0.0319365883645714
"ENSG00000178919_LINE2036_FOXE1_I","ENSG00000178919_LINE2036_FOXE1_I",409,5387,40.9,35.9301007136664,1.13832132912567,0.000432441295818388,"FOXE1",0.0396122014487174
"MA0047.3","MA0047.3",227,2791,22.7,18.6153538317882,1.21942350412039,0.0004491855801833,"FOXA2",0.0396122014487174
