"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"ENSG00000163884_LINE1044_KLF15_D","ENSG00000163884_LINE1044_KLF15_D",563,6726,56.3,44.8609351030481,1.25498944394886,3.94915365133198e-14,"KLF15",6.16857800338055e-11
"MA1596.1","MA1596.1",647,8055,64.7,53.7250717001267,1.20427945375543,2.31154340276054e-13,"ZNF460",1.80531539755598e-10
"ENSG00000008197_LINE6_TFAP2D_D","ENSG00000008197_LINE6_TFAP2D_D",413,4666,41.3,31.1211898886147,1.32707008144021,1.25271567849105e-12,"TFAP2D",4.22071721002109e-10
"ENSG00000177932_LINE1220_ZNF354C_D","ENSG00000177932_LINE1220_ZNF354C_D",727,9374,72.7,62.5225105049023,1.16278120332836,1.35106184699779e-12,"ZNF354C",4.22071721002109e-10
"MA0130.1","MA0130.1",727,9374,72.7,62.5225105049023,1.16278120332836,1.35106184699779e-12,"ZNF354C",4.22071721002109e-10
"ENSG00000172379_LINE273_ARNT2_D","ENSG00000172379_LINE273_ARNT2_D",330,3546,33,23.6510371506703,1.39528764805415,2.28157656668823e-12,"ARNT2",5.5515254416225e-10
"ENSG00000197579_LINE3699_TOPORS_D","ENSG00000197579_LINE3699_TOPORS_D",397,4463,39.7,29.7672247048623,1.33368160430204,2.48787951929305e-12,"TOPORS",5.5515254416225e-10
"MA1587.1","MA1587.1",510,6100,51,40.6856533048756,1.2535131147541,5.95423511995367e-12,"ZNF135",1.16256440717095e-09
"MA0017.2","MA0017.2",364,4057,36.4,27.0592943373574,1.34519398570372,1.38070298042019e-11,"NR2F1",2.39628672824038e-09
"MA1511.2","MA1511.2",490,5873,49,39.1716134195958,1.25090584028605,4.26847350435059e-11,"KLF10",6.66735561379562e-09
"MA1959.1","MA1959.1",487,5856,48.7,39.0582271726806,1.24685638661202,9.43483184734844e-11,"KLF7",1.33974612232348e-08
"MA0039.4","MA0039.4",586,7338,58.6,48.9428399919963,1.19731507222676,1.47965882964799e-10,"KLF4",1.9260225765918e-08
