"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA0800.1","MA0800.1",266,3003,26.6,20.0293470286134,1.32805128205128,1.19954118748056e-07,"EOMES",0.000187368333484463
"MA0802.1","MA0802.1",292,3416,29.2,22.7839658507303,1.28160304449649,6.45559621114391e-07,"TBR1",0.000434886336147025
"ENSG00000163508_LINE3544_EOMES_D_N1","ENSG00000163508_LINE3544_EOMES_D_N1",262,3015,26.2,20.109384379377,1.30287429519071,8.3524904509672e-07,"EOMES",0.000434886336147025
"MA0690.2","MA0690.2",254,2982,25.4,19.8892816647769,1.2770697518444,6.55656692989045e-06,"TBX21",0.00256033938612222
"MA1566.2","MA1566.2",289,3485,28.9,23.2441806176216,1.24332195121951,1.07258950691518e-05,"TBX3",0.00335076961960302
"ENSG00000136535_LINE3540_TBR1_D_N2","ENSG00000136535_LINE3540_TBR1_D_N2",258,3087,25.8,20.5896084839592,1.2530592808552,2.2826810672234e-05,"TBR1",0.00514850856826223
"MA0689.1","MA0689.1",274,3309,27.4,22.0702994730874,1.24148745844666,2.30727016503429e-05,"TBX20",0.00514850856826223
"MA0688.1","MA0688.1",261,3151,26.1,21.0164743546989,1.24188289431926,3.87782680883119e-05,"TBX2",0.0075714568442429
"MA1565.1","MA1565.1",374,4756,37.4,31.7214700193424,1.17901219512195,4.60836705168954e-05,"TBX18",0.00799807703859896
"ENSG00000167800_LINE3554_TBX10_I","ENSG00000167800_LINE3554_TBX10_I",285,3617,28.5,24.1245914760221,1.18136715510091,0.000562138726625735,"TBX10",0.0878060690989398
"MA0805.1","MA0805.1",292,3723,29.2,24.8315880744347,1.17592156862745,0.000634130494957021,"TBX1",0.090046530283897
"ENSG00000174197_LINE321_MGA_D_N1","ENSG00000174197_LINE321_MGA_D_N1",267,3408,26.7,22.7306076168879,1.17462764084507,0.00128893480959867,"MGA",0.127703682203317
"MA0801.1","MA0801.1",267,3408,26.7,22.7306076168879,1.17462764084507,0.00128893480959867,"MGA",0.127703682203317
"MA0803.1","MA0803.1",267,3408,26.7,22.7306076168879,1.17462764084507,0.00128893480959867,"TBX15",0.127703682203317
