"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA1713.1","MA1713.1",40,2302,80,15.3558801947835,5.20973066898349,4.40370860514045e-24,"ZNF610",6.87859284122938e-21
"MA0740.2","MA0740.2",41,3099,82,20.6724034420652,3.96664085188771,2.33327591799871e-20,"KLF14",1.82228849195699e-17
"MA0471.2","MA0471.2",39,3035,78,20.2454806217064,3.85271169686985,2.49030987248964e-18,"E2F6",9.85280541506089e-16
"MA0516.3","MA0516.3",42,3747,84,24.9949969981989,3.36067253803042,2.52312558644325e-18,"SP2",9.85280541506089e-16
"ENSG00000172845_LINE1170_SP3_D_N1","ENSG00000172845_LINE1170_SP3_D_N1",43,4056,86,27.0562337402441,3.1785650887574,3.90348610016289e-18,"SP3",1.21944905769089e-15
"ENSG00000184937_LINE1305_WT1_D","ENSG00000184937_LINE1305_WT1_D",42,3817,84,25.4619438329664,3.29904113177888,5.2528842362572e-18,"WT1",1.36750086283896e-15
"MA1564.1","MA1564.1",40,3342,80,22.2933760256154,3.58850987432675,6.4005955461421e-18,"SP9",1.42824717758199e-15
"MA0746.2","MA0746.2",40,3408,80,22.7336401841105,3.51901408450704,1.33062880844425e-17,"SP3",2.55522415576944e-15
"MA1965.1","MA1965.1",45,4792,90,31.9658461743713,2.81550500834725,1.47228024340109e-17,"SP5",2.55522415576944e-15
"MA0685.2","MA0685.2",42,3990,84,26.615969581749,3.156,3.02523403920591e-17,"SP4",4.72541556923963e-15
"MA1513.1","MA1513.1",38,3098,76,20.6657327729971,3.67758553905746,6.71372230731845e-17,"KLF15",9.5334856763922e-15
"ENSG00000120738_LINE864_EGR1_D_N8","ENSG00000120738_LINE864_EGR1_D_N8",35,2494,70,16.6366486558602,4.20757818765036,7.39504827318426e-17,"EGR1",9.62588783559484e-15
"ENSG00000113658_LINE19362_SMAD5_I_N1","ENSG00000113658_LINE19362_SMAD5_I_N1",31,1826,62,12.1806417183644,5.09004381161008,1.05211002722682e-16,"SMAD5",1.2641506634833e-14
"MA1653.1","MA1653.1",44,4738,88,31.6056300446935,2.78431405656395,1.49917213217766e-16,"ZNF148",1.67264776461537e-14
"ENSG00000189120_LINE1378_SP6_I","ENSG00000189120_LINE1378_SP6_I",35,2580,70,17.2103261957174,4.06732558139535,2.20973913445963e-16,"SP6",2.08982258178118e-14
"ENSG00000204335_LINE1520_SP5_I","ENSG00000204335_LINE1520_SP5_I",35,2580,70,17.2103261957174,4.06732558139535,2.20973913445963e-16,"SP5",2.08982258178118e-14
"MA0079.5","MA0079.5",41,3932,82,26.2290707757988,3.1263021363174,2.27445479451217e-16,"SP1",2.08982258178118e-14
"ENSG00000129911_LINE910_KLF16_D","ENSG00000129911_LINE910_KLF16_D",40,3741,80,24.9549729837903,3.20577385725742,4.26630382600058e-16,"KLF16",3.70220365345161e-14
"ENSG00000102554_LINE710_KLF5_D","ENSG00000102554_LINE710_KLF5_D",44,4870,88,32.4861583616837,2.70884599589322,4.68467887245001e-16,"KLF5",3.85129915724575e-14
"ENSG00000185591_LINE1321_SP1_D_N5","ENSG00000185591_LINE1321_SP1_D_N5",43,4593,86,30.6383830298179,2.80693664271718,5.98050717584531e-16,"SP1",4.67077610433519e-14
"MA0741.1","MA0741.1",40,3798,80,25.3352011206724,3.15766192733017,7.46113332678484e-16,"KLF16",5.5496620268752e-14
"MA1961.1","MA1961.1",42,4372,84,29.1641651657661,2.88024702653248,1.09153417227424e-15,"PATZ1",7.74989262314709e-14
"MA0742.2","MA0742.2",37,3138,74,20.9325595357214,3.53516252390057,1.18833944789104e-15,"KLF12",7.93853587946368e-14
"MA0599.1","MA0599.1",44,4984,88,33.2466146354479,2.646886035313,1.21974943090351e-15,"KLF5",7.93853587946368e-14
"ENSG00000118263_LINE839_KLF7_I","ENSG00000118263_LINE839_KLF7_I",36,2935,72,19.5784137148956,3.6775195911414,1.35224024795863e-15,"KLF7",8.44879706924553e-14
"ENSG00000130816_LINE1722_DNMT1_D","ENSG00000130816_LINE1722_DNMT1_D",31,2006,62,13.3813621506237,4.63331006979063,1.54357126998436e-15,"DNMT1",9.2733012450599e-14
