"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA1596.1","MA1596.1",754,23707,75.4,47.4367696494317,1.58948428734129,3.9588453044716e-74,"ZNF460",6.18371636558464e-71
"MA1723.1","MA1723.1",788,25694,78.8,51.412678085481,1.53269588230715,3.34161888687018e-73,"PRDM9",2.60980435064561e-70
"ENSG00000006194_LINE594_ZNF263_D_N2","ENSG00000006194_LINE594_ZNF263_D_N2",771,24929,77.1,49.8819433327997,1.54564948453608,2.55351076771501e-71,"ZNF263",1.0733702871962e-68
"ENSG00000177932_LINE1220_ZNF354C_D","ENSG00000177932_LINE1220_ZNF354C_D",812,27300,81.2,54.6262205858812,1.48646564102564,3.43588440203648e-71,"ZNF354C",1.0733702871962e-68
"MA0130.1","MA0130.1",812,27300,81.2,54.6262205858812,1.48646564102564,3.43588440203648e-71,"ZNF354C",1.0733702871962e-68
"ENSG00000103495_LINE797_MAZ_D","ENSG00000103495_LINE797_MAZ_D",774,25272,77.4,50.56827277093,1.53060398860399,1.22795277665643e-69,"MAZ",3.19677039522891e-67
"MA0073.1","MA0073.1",695,21455,69.5,42.9306066912118,1.61889163365183,8.27199590545319e-66,"RREB1",1.84583680061684e-63
"ENSG00000185129_LINE3691_PURA_D","ENSG00000185129_LINE3691_PURA_D",707,22077,70.7,44.175204097967,1.60044535036463,9.52048483019221e-66,"PURA",1.85887466309503e-63
"ENSG00000163848_LINE1042_ZNF148_D","ENSG00000163848_LINE1042_ZNF148_D",722,22916,72.2,45.8540099247639,1.57456240181533,3.29359769918644e-65,"ZNF148",5.71622178458803e-63
"MA0039.4","MA0039.4",709,22244,70.9,44.5093644949576,1.59292321524906,3.83835268359488e-65,"KLF4",5.9955068917752e-63
"MA1710.1","MA1710.1",653,19528,65.3,39.0747558828238,1.67115567390414,3.31969086272471e-64,"ZNF257",4.71396102506908e-62
"ENSG00000124782_LINE888_RREB1_D_N2","ENSG00000124782_LINE888_RREB1_D_N2",688,21316,68.8,42.6524731871298,1.61303659223119,9.85399873363018e-64,"RREB1",1.19452698805889e-61
"MA1981.1","MA1981.1",666,20215,66.6,40.4494157195454,1.64650091516201,9.94164586732749e-64,"ZNF530",1.19452698805889e-61
"MA1976.1","MA1976.1",625,18547,62.5,37.1118136705619,1.6840998544239,1.25930415136019e-60,"ZNF320",1.40502363173187e-58
"ENSG00000167182_LINE1077_SP2_D_N1","ENSG00000167182_LINE1077_SP2_D_N1",686,21560,68.6,43.140707539619,1.59014545454545,1.70647323394354e-60,"SP2",1.77700746094654e-58
"MA1107.2","MA1107.2",673,21098,67.3,42.2162638066272,1.5941723386103,1.0505635846533e-58,"KLF9",1.02561269951778e-56
"ENSG00000159216_LINE3282_RUNX1_D_N2","ENSG00000159216_LINE3282_RUNX1_D_N2",753,25518,75.3,51.0605090443413,1.47472090289208,8.23792520855467e-57,"RUNX1",7.56919951515435e-55
"MA1653.1","MA1653.1",671,21219,67.1,42.4583800224108,1.58037117677553,1.0694818702436e-56,"ZNF148",9.10509925822688e-55
"MA1630.2","MA1630.2",681,21726,68.1,43.4728669761486,1.5664943385805,1.10753448083426e-56,"ZNF281",9.10509925822688e-55
"MA0599.1","MA0599.1",690,22242,69,44.5053625740355,1.55037496628001,3.5090513310989e-56,"KLF5",2.74056908958824e-54
"MA1961.1","MA1961.1",651,20303,65.1,40.6255002401153,1.60244180662956,5.55601703317855e-56,"PATZ1",4.13261838372614e-54
"MA0493.2","MA0493.2",648,20213,64.8,40.4454137986233,1.60215940236481,1.84205353618273e-55,"KLF1",1.30785801068974e-53
"ENSG00000102554_LINE710_KLF5_D","ENSG00000102554_LINE710_KLF5_D",680,21847,68,43.7149831919321,1.55553073648556,3.67389065020893e-55,"KLF5",2.49505095462015e-53
"MA1987.1","MA1987.1",612,18510,61.2,37.0377781335041,1.65236693679092,3.96295161740678e-55,"ZNF701",2.57922101099558e-53
"MA1652.1","MA1652.1",613,18654,61.3,37.3259164398912,1.64229055430471,3.04738936411408e-54,"ZKSCAN5",1.90400887469848e-52
"MA1511.2","MA1511.2",612,18621,61.2,37.2598847446774,1.64251715804737,4.14114813745857e-54,"KLF10",2.48787438104242e-52
"ENSG00000163884_LINE1044_KLF15_D","ENSG00000163884_LINE1044_KLF15_D",654,20724,65.4,41.4679045942052,1.57712333526346,1.48878745123364e-53,"KLF15",8.61291110676647e-52
"ENSG00000185591_LINE1321_SP1_D_N5","ENSG00000185591_LINE1321_SP1_D_N5",661,21155,66.1,42.3303185529054,1.56152852753486,7.75144374914492e-53,"SP1",4.32419826291584e-51
"MA1959.1","MA1959.1",606,18504,60.6,37.025772370738,1.63669779507134,1.38385460339352e-52,"KLF7",7.45372720862304e-51
