"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"ENSG00000178951_LINE1236_ZBTB7A_D_N1","ENSG00000178951_LINE1236_ZBTB7A_D_N1",566,16797,56.6,33.6101328637746,1.6840159552301,3.75947363308881e-51,"ZBTB7A",5.87229781488471e-48
"ENSG00000006194_LINE594_ZNF263_D_N2","ENSG00000006194_LINE594_ZNF263_D_N2",729,24929,72.9,49.8819433327997,1.461450679931,8.88407722661587e-51,"ZNF263",6.93846431398699e-48
"ENSG00000103495_LINE797_MAZ_D","ENSG00000103495_LINE797_MAZ_D",733,25272,73.3,50.56827277093,1.44952548274771,9.59361600668638e-50,"MAZ",4.99507606748138e-47
"ENSG00000124092_LINE881_CTCFL_D","ENSG00000124092_LINE881_CTCFL_D",518,15022,51.8,30.0584280454618,1.72331034482759,1.32009042196739e-47,"CTCFL",5.15495309778265e-45
"ENSG00000163848_LINE1042_ZNF148_D","ENSG00000163848_LINE1042_ZNF148_D",681,22916,68.1,45.8540099247639,1.48514819340199,1.22775450720656e-46,"ZNF148",3.8355050805133e-44
"MA1723.1","MA1723.1",733,25694,73.3,51.412678085481,1.4257183778314,2.14252968096815e-46,"PRDM9",5.57771893612042e-44
"MA1976.1","MA1976.1",590,18547,59,37.1118136705619,1.58979026257616,1.27770862048087e-45,"ZNF320",2.8511155217016e-43
"ENSG00000163884_LINE1044_KLF15_D","ENSG00000163884_LINE1044_KLF15_D",634,20724,63.4,41.4679045942052,1.52889326384868,3.17794607511827e-45,"KLF15",6.20493971166841e-43
"ENSG00000167182_LINE1077_SP2_D_N1","ENSG00000167182_LINE1077_SP2_D_N1",649,21560,64.9,43.140707539619,1.50437959183673,1.66207415300539e-44,"SP2",2.88462202999379e-42
"ENSG00000185129_LINE3691_PURA_D","ENSG00000185129_LINE3691_PURA_D",658,22077,65.8,44.175204097967,1.48952339538887,5.30130587634392e-44,"PURA",8.28063977884921e-42
"ENSG00000005889_LINE590_ZFX_D","ENSG00000005889_LINE590_ZFX_D",552,17022,55.2,34.0603489675044,1.6206528022559,1.6248361702374e-43,"ZFX",2.30726736173711e-41
"ENSG00000185591_LINE1321_SP1_D_N5","ENSG00000185591_LINE1321_SP1_D_N5",638,21155,63.8,42.3303185529054,1.50719394942094,2.24767218062823e-43,"SP1",2.92571995511774e-41
"MA0079.5","MA0079.5",583,18532,58.3,37.0817992636465,1.57219987049428,5.19845531262206e-43,"SP1",6.24614399870435e-41
"MA1961.1","MA1961.1",619,20303,61.9,40.6255002401153,1.52367354578141,1.03801998249587e-42,"PATZ1",1.15813372332754e-40
"MA1511.2","MA1511.2",584,18621,58.4,37.2598847446774,1.56736931421513,1.12743005813736e-42,"KLF10",1.17403050054037e-40
"MA1965.1","MA1965.1",640,21392,64,42.8045461821674,1.49516828721017,2.63136522052221e-42,"SP5",2.56887029653481e-40
"MA1630.2","MA1630.2",646,21726,64.6,43.4728669761486,1.48598435054773,4.80248084571938e-42,"ZNF281",4.41263240059628e-40
"MA1981.1","MA1981.1",615,20215,61.5,40.4494157195454,1.5204175117487,7.1970091511124e-42,"ZNF530",6.24540460779864e-40
"MA1712.1","MA1712.1",510,15325,51,30.6647190651513,1.66314910277325,9.38945584578874e-42,"ZNF454",7.71912106901159e-40
"MA1596.1","MA1596.1",684,23707,68.4,47.4367696494317,1.44191943307884,1.00625786065892e-41,"ZNF460",7.85887389174616e-40
"ENSG00000184937_LINE1305_WT1_D","ENSG00000184937_LINE1305_WT1_D",577,18423,57.7,36.8636945733952,1.56522564186072,1.33226669908408e-41,"WT1",9.90952659033019e-40
"MA1653.1","MA1653.1",634,21219,63.4,42.4583800224108,1.49322701352561,2.42107381303843e-41,"ZNF148",1.71896240725728e-39
"MA0516.3","MA0516.3",568,18130,56.8,36.277413158316,1.56571252068395,1.48078073185751e-40,"SP2",1.0056432622441e-38
"MA0599.1","MA0599.1",652,22242,65.2,44.5053625740355,1.46499199712256,1.9917109706383e-40,"KLF5",1.29627189005709e-38
"MA0162.4","MA0162.4",489,14578,48.9,29.1700016007684,1.67637975030868,3.52205757301935e-40,"EGR1",2.20058157162249e-38
"ENSG00000102554_LINE710_KLF5_D","ENSG00000102554_LINE710_KLF5_D",643,21847,64.3,43.7149831919321,1.47089156405914,5.39985964488417e-40,"KLF5",3.24406952511887e-38
"MA1102.2","MA1102.2",475,14016,47.5,28.0454618216744,1.69367865296804,9.74119707773586e-40,"CTCFL",5.63546290200867e-38
"MA1513.1","MA1513.1",518,16004,51.8,32.0233712181847,1.61756860784804,4.26628087971271e-39,"KLF15",2.37997526218259e-37
"MA0039.4","MA0039.4",648,22244,64.8,44.5093644949576,1.45587340406402,6.40587781231736e-39,"KLF4",3.45033832511714e-37
"MA1721.1","MA1721.1",464,13764,46.4,27.541219785497,1.68474745713455,8.39437998295351e-38,"ZNF93",4.37067384445779e-36
"ENSG00000008197_LINE6_TFAP2D_D","ENSG00000008197_LINE6_TFAP2D_D",479,14422,47.9,28.857851768849,1.65986021356261,8.69428982511585e-38,"TFAP2D",4.38080022800999e-36
"MA0139.1","MA0139.1",519,16270,51.9,32.5556267008164,1.59419446834665,2.4686330210461e-37,"CTCF",1.20500149339813e-35
"MA1959.1","MA1959.1",567,18504,56.7,37.025772370738,1.53136575875486,2.65224097522034e-37,"KLF7",1.22913110155485e-35
"ENSG00000181690_LINE1275_PLAG1_D_N1","ENSG00000181690_LINE1275_PLAG1_D_N1",447,13089,44.7,26.1905714743077,1.70672106348843,2.6754454195176e-37,"PLAG1",1.22913110155485e-35
"MA0149.1","MA0149.1",618,21008,61.8,42.0361773651353,1.4701622239147,5.06624656958978e-37,"EWSR1-FLI1",2.26099346905693e-35
"MA0528.2","MA0528.2",562,18309,56.2,36.6355850808388,1.53402763668141,5.4340146985437e-37,"ZNF263",2.35775859975702e-35
