"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA1723.1","MA1723.1",832,25694,83.2,51.412678085481,1.61827788588776,2.46564353811938e-100,"PRDM9",2.47569531650642e-97
"ENSG00000006194_LINE594_ZNF263_D_N2","ENSG00000006194_LINE594_ZNF263_D_N2",819,24929,81.9,49.8819433327997,1.64187668979903,3.16990437452807e-100,"ZNF263",2.47569531650642e-97
"ENSG00000103495_LINE797_MAZ_D","ENSG00000103495_LINE797_MAZ_D",819,25272,81.9,50.56827277093,1.61959259259259,2.28080184300834e-96,"MAZ",1.18753749292634e-93
"MA1596.1","MA1596.1",782,23707,78.2,47.4367696494317,1.64851022904627,3.07115947818553e-90,"ZNF460",1.19928777623145e-87
"ENSG00000163884_LINE1044_KLF15_D","ENSG00000163884_LINE1044_KLF15_D",723,20724,72.3,41.4679045942052,1.74351708164447,1.99183681059748e-88,"KLF15",6.22249819630652e-86
"ENSG00000178951_LINE1236_ZBTB7A_D_N1","ENSG00000178951_LINE1236_ZBTB7A_D_N1",641,16797,64.1,33.6101328637746,1.90716294576412,6.91736586455856e-88,"ZBTB7A",1.66621215155564e-85
"ENSG00000185129_LINE3691_PURA_D","ENSG00000185129_LINE3691_PURA_D",748,22077,74.8,44.175204097967,1.69325759840558,7.46701988533256e-88,"PURA",1.66621215155564e-85
"ENSG00000167182_LINE1077_SP2_D_N1","ENSG00000167182_LINE1077_SP2_D_N1",738,21560,73.8,43.140707539619,1.71068126159555,9.49952905863668e-88,"SP2",1.85478304869881e-85
"MA1513.1","MA1513.1",623,16004,62.3,32.0233712181847,1.94545413646588,1.40501875733197e-87,"KLF15",2.43848810994727e-85
"MA1961.1","MA1961.1",710,20303,71,40.6255002401153,1.74767078756834,9.7850665944009e-86,"PATZ1",1.52842740204542e-83
"MA0516.3","MA0516.3",665,18130,66.5,36.277413158316,1.83309652509652,2.23006744444407e-85,"SP2",3.16669577111057e-83
"ENSG00000102554_LINE710_KLF5_D","ENSG00000102554_LINE710_KLF5_D",739,21847,73.9,43.7149831919321,1.69049590332769,3.64085479685057e-85,"KLF5",4.73917932723382e-83
"MA0599.1","MA0599.1",746,22242,74.6,44.5053625740355,1.6762024997752,6.88672782065154e-85,"KLF5",8.27466835065977e-83
"MA0742.2","MA0742.2",615,16014,61.5,32.0433808227949,1.91927313600599,4.69557836181315e-83,"KLF12",5.23892385796581e-81
"MA0039.4","MA0039.4",738,22244,73.8,44.5093644949576,1.65807804351735,2.42135822144761e-80,"KLF4",2.42745420265975e-78
"MA1511.2","MA1511.2",666,18621,66.6,37.2598847446774,1.78744514258096,2.55172124792114e-80,"KLF10",2.42745420265975e-78
"ENSG00000185591_LINE1321_SP1_D_N5","ENSG00000185591_LINE1321_SP1_D_N5",717,21155,71.7,42.3303185529054,1.69382141337745,2.64191558548116e-80,"SP1",2.42745420265975e-78
"MA1965.1","MA1965.1",721,21392,72.1,42.8045461821674,1.68440052356021,5.68732978119482e-80,"SP5",4.93533839901462e-78
"MA1976.1","MA1976.1",663,18547,66.3,37.1118136705619,1.78649312557287,1.5459181159435e-79,"ZNF320",1.27090741952829e-77
"MA1653.1","MA1653.1",716,21219,71.6,42.4583800224108,1.68635732126867,4.47542438001982e-79,"ZNF148",3.49530644079548e-77
"MA1959.1","MA1959.1",661,18504,66.1,37.025772370738,1.785242974492,5.99202921742195e-79,"KLF7",4.45692839886338e-77
"ENSG00000163848_LINE1042_ZNF148_D","ENSG00000163848_LINE1042_ZNF148_D",748,22916,74.8,45.8540099247639,1.63126409495549,7.07187236675443e-79,"ZNF148",5.02102938039564e-77
"MA0493.2","MA0493.2",695,20213,69.5,40.4454137986233,1.71836540840053,1.85237001031487e-78,"KLF1",1.2580008504834e-76
"MA0079.5","MA0079.5",659,18532,65.9,37.0817992636465,1.77715216922081,1.40179900333969e-77,"SP1",9.12337518006914e-76
"MA1564.1","MA1564.1",611,16396,61.1,32.8077477189051,1.86236496706514,1.93865770738565e-76,"SP9",1.21127333557455e-74
"MA0741.1","MA0741.1",641,17853,64.1,35.7231471106131,1.79435478631042,1.20507755428345e-75,"KLF16",7.18862929920789e-74
"ENSG00000184937_LINE1305_WT1_D","ENSG00000184937_LINE1305_WT1_D",653,18423,65.3,36.8636945733952,1.77139054442816,1.24259277259035e-75,"WT1",7.18862929920789e-74
"MA0685.2","MA0685.2",658,18669,65.8,37.3559308468065,1.7614338207724,1.46537683731509e-75,"SP4",8.17470935673633e-74
"MA1515.1","MA1515.1",649,18248,64.9,36.5135264927165,1.77742349846559,1.83446713953738e-75,"KLF2",9.88081955847373e-74
"MA1712.1","MA1712.1",584,15325,58.4,30.6647190651513,1.90446877650897,7.406619090002e-75,"ZNF454",3.85637967286104e-73
"MA0740.2","MA0740.2",592,15718,59.2,31.4510965263326,1.88228731390762,2.04689888940982e-74,"KLF14",1.03137292427682e-72
"ENSG00000172845_LINE1170_SP3_D_N1","ENSG00000172845_LINE1170_SP3_D_N1",660,18888,66,37.7941411877701,1.74630241423126,3.06310579014046e-74,"SP3",1.49517851381231e-72
"ENSG00000129911_LINE910_KLF16_D","ENSG00000129911_LINE910_KLF16_D",633,17650,63.3,35.3169521370258,1.79234039660057,9.38301552299181e-74,"KLF16",4.44129401421612e-72
"MA0746.2","MA0746.2",611,16643,61.1,33.3019849527773,1.83472547016764,1.20256416170801e-73,"SP3",5.52472123702327e-72
"ENSG00000005889_LINE590_ZFX_D","ENSG00000005889_LINE590_ZFX_D",619,17022,61.9,34.0603489675044,1.81736247209494,1.64065383984862e-73,"ZFX",7.32200370812442e-72
"ENSG00000177932_LINE1220_ZNF354C_D","ENSG00000177932_LINE1220_ZNF354C_D",816,27300,81.6,54.6262205858812,1.49378813186813,1.79893326812219e-73,"ZNF354C",7.59441558055909e-72
"MA0130.1","MA0130.1",816,27300,81.6,54.6262205858812,1.49378813186813,1.79893326812219e-73,"ZNF354C",7.59441558055909e-72
"ENSG00000136826_LINE939_KLF4_D","ENSG00000136826_LINE939_KLF4_D",674,19655,67.4,39.3288778613735,1.71375344696006,2.44725692631231e-73,"KLF4",1.00595139971048e-71
"MA1630.2","MA1630.2",715,21726,71.5,43.4728669761486,1.64470404124091,2.79354079203075e-73,"ZNF281",1.11884890183385e-71
"ENSG00000189120_LINE1378_SP6_I","ENSG00000189120_LINE1378_SP6_I",537,13518,53.7,27.0489835120858,1.98528717265868,2.8631935063494e-72,"SP6",1.09080689193116e-70
"ENSG00000204335_LINE1520_SP5_I","ENSG00000204335_LINE1520_SP5_I",537,13518,53.7,27.0489835120858,1.98528717265868,2.8631935063494e-72,"SP5",1.09080689193116e-70
"MA0149.1","MA0149.1",698,21008,69.8,42.0361773651353,1.66047448591013,9.70933905022776e-72,"EWSR1-FLI1",3.61094942772756e-70
"ENSG00000008197_LINE6_TFAP2D_D","ENSG00000008197_LINE6_TFAP2D_D",557,14422,55.7,28.857851768849,1.93015060324504,1.18494989758735e-71,"TFAP2D",4.30439939542194e-70
"MA1981.1","MA1981.1",681,20215,68.1,40.4494157195454,1.6835842691071,4.00595965705688e-71,"ZNF530",1.42211567825519e-69
"ENSG00000105866_LINE807_SP4_D_N1","ENSG00000105866_LINE807_SP4_D_N1",550,14262,55,28.5376980950856,1.92727527695975,5.22604619377129e-70,"SP4",1.81401870103795e-68
"MA1522.1","MA1522.1",652,19023,65.2,38.064270850008,1.71289239341849,8.7501549811792e-69,"MAZ",2.97124827839172e-67
"ENSG00000120738_LINE864_EGR1_D_N8","ENSG00000120738_LINE864_EGR1_D_N8",521,13246,52.1,26.504722266688,1.96568745281594,1.64778868102746e-67,"EGR1",5.47626791439339e-66
"MA1721.1","MA1721.1",533,13764,53.3,27.541219785497,1.93528102295844,2.27055912425269e-67,"ZNF93",7.38877781683896e-66
"MA0471.2","MA0471.2",561,14973,56.1,29.9603809828718,1.87247285113204,2.35868751852915e-67,"E2F6",7.5189181713113e-66
"MA1107.2","MA1107.2",691,21098,69.1,42.2162638066272,1.63680993459096,2.63276668599839e-67,"KLF9",8.22476312705896e-66
"ENSG00000067646_LINE629_ZFY_I","ENSG00000067646_LINE629_ZFY_I",585,16075,58.5,32.1654394109172,1.81872223950233,5.914711766193e-67,"ZFY",1.81152544682225e-65
"MA1512.1","MA1512.1",578,15787,57.8,31.5891627981431,1.82974143282448,1.12643021720575e-66,"KLF11",3.38362307552958e-65
"MA1972.1","MA1972.1",600,16795,60,33.6061309428526,1.78538850848467,1.54559393582879e-66,"ZFP14",4.55512778823504e-65
"ENSG00000118263_LINE839_KLF7_I","ENSG00000118263_LINE839_KLF7_I",553,14752,55.3,29.5181687209861,1.87342245119306,6.28153490002778e-66,"KLF7",1.81699213219322e-64
"MA1713.1","MA1713.1",501,12585,50.1,25.1820874019529,1.98950941597139,1.64797026026723e-65,"ZNF610",4.68023553915893e-64
"ENSG00000130816_LINE1722_DNMT1_D","ENSG00000130816_LINE1722_DNMT1_D",465,11144,46.5,22.2987033776213,2.08532304379038,2.31962282878344e-65,"DNMT1",6.47009081885668e-64
"ENSG00000174595_LINE1187_KLF14_D","ENSG00000174595_LINE1187_KLF14_D",482,11884,48.2,23.779414118777,2.02696331201616,1.27413021439106e-64,"KLF14",3.43136447392903e-63
"ENSG00000172059_LINE3300_KLF11_I_N3","ENSG00000172059_LINE3300_KLF11_I_N3",482,11884,48.2,23.779414118777,2.02696331201616,1.27413021439106e-64,"KLF11",3.43136447392903e-63
"MA1987.1","MA1987.1",631,18510,63.1,37.0377781335041,1.70366591031875,8.5178829378119e-64,"ZNF701",2.25507341506139e-62
"ENSG00000164651_LINE1050_SP8_D","ENSG00000164651_LINE1050_SP8_D",587,16477,58.7,32.9698255162478,1.78041585240032,1.16749445347291e-63,"SP8",2.94133280052369e-62
"ENSG00000170374_LINE1129_SP7_I","ENSG00000170374_LINE1129_SP7_I",587,16477,58.7,32.9698255162478,1.78041585240032,1.16749445347291e-63,"SP7",2.94133280052369e-62
"ENSG00000217236_LINE1567_SP9_I","ENSG00000217236_LINE1567_SP9_I",587,16477,58.7,32.9698255162478,1.78041585240032,1.16749445347291e-63,"SP9",2.94133280052369e-62
"MA1710.1","MA1710.1",651,19528,65.1,39.0747558828238,1.66603727980336,2.97238110701765e-63,"ZNF257",7.36961791930407e-62
"MA0162.4","MA0162.4",541,14578,54.1,29.1700016007684,1.85464508162985,3.9842450125346e-62,"EGR1",9.72404798371726e-61
"MA0747.1","MA0747.1",585,16582,58.5,33.179926364655,1.76311422023881,1.21192862541195e-61,"SP8",2.91235771214381e-60
"ENSG00000124782_LINE888_RREB1_D_N2","ENSG00000124782_LINE888_RREB1_D_N2",682,21316,68.2,42.6524731871298,1.59896941264778,7.07199850114131e-61,"RREB1",1.67370631193678e-59
"MA0528.2","MA0528.2",619,18309,61.9,36.6355850808388,1.68961406958327,3.57870070150973e-60,"ZNF263",8.34317984441521e-59
"MA0073.1","MA0073.1",683,21455,68.3,42.9306066912118,1.59093954789093,4.65119280866322e-60,"RREB1",1.06840634810764e-58
"ENSG00000127528_LINE2754_KLF2_I_N15","ENSG00000127528_LINE2754_KLF2_I_N15",546,15116,54.6,30.2465183287978,1.80516644614978,9.21529808821658e-59,"KLF2",2.08612979910062e-57
"ENSG00000165804_LINE1060_ZNF219_D","ENSG00000165804_LINE1060_ZNF219_D",530,14472,53,28.9578997919001,1.83024322830293,3.49998701914589e-58,"ZNF219",7.80997103415125e-57
"MA1516.1","MA1516.1",469,11977,46.9,23.965503441652,1.95697954412624,2.22074545972525e-57,"KLF3",4.88564001139555e-56
"MA1514.1","MA1514.1",528,14536,52.8,29.0859612614055,1.81530875068795,1.2790410554992e-56,"KLF17",2.77480851206911e-55
"MA1517.1","MA1517.1",509,13773,50.9,27.5592284296462,1.84693124228563,4.93472927850191e-56,"KLF6",1.05589686753698e-54
"ENSG00000205250_LINE1789_E2F4_D_N4","ENSG00000205250_LINE1789_E2F4_D_N4",404,9528,40.4,19.0651512726109,2.11904953820319,5.26725204937507e-56,"E2F4",1.11181725690863e-54
"ENSG00000113658_LINE19362_SMAD5_I_N1","ENSG00000113658_LINE19362_SMAD5_I_N1",422,10293,42.2,20.5958860252921,2.04895288059847,3.75480508094181e-55,"SMAD5",7.82000738190815e-54
"ENSG00000067082_LINE628_KLF6_D","ENSG00000067082_LINE628_KLF6_D",446,11337,44.6,22.6848887465984,1.9660665078945,4.27358697282928e-54,"KLF6",8.78334585731492e-53
"MA1102.2","MA1102.2",508,14016,50.8,28.0454618216744,1.81134474885845,4.23683557797527e-53,"CTCFL",8.59472360103556e-52
"MA1587.1","MA1587.1",579,17245,57.9,34.5065631503121,1.67794166425051,1.55204839142303e-52,"ZNF135",3.10807639410612e-51
"ENSG00000134046_LINE2819_MBD2_D","ENSG00000134046_LINE2819_MBD2_D",368,8546,36.8,17.1002080998879,2.15202059443014,2.35399347625926e-51,"MBD2",4.65435165812275e-50
"ENSG00000169016_LINE1781_E2F6_D_N5","ENSG00000169016_LINE1781_E2F6_D_N5",433,11074,43.3,22.1586361453498,1.95409138522666,3.23257956889643e-51,"E2F6",6.31161160827029e-50
"MA0814.2","MA0814.2",477,12985,47.7,25.9824715863615,1.83585306122449,3.59981166908161e-50,"TFAP2C",6.94185904580923e-49
"MA0504.1","MA0504.1",478,13042,47.8,26.0965263326397,1.83166140162552,5.07465657260437e-50,"NR2C2",9.66660191025368e-49
"MA0830.2","MA0830.2",484,13396,48.4,26.8048663358412,1.80564228127799,4.94960394956916e-49,"TCF4",9.31479683039401e-48
"MA1652.1","MA1652.1",599,18654,59.9,37.3259164398912,1.60478310281977,2.45278287484454e-48,"ZKSCAN5",4.56100815536568e-47
"ENSG00000169057_LINE2826_MECP2_D","ENSG00000169057_LINE2826_MECP2_D",430,11260,43,22.5308147910997,1.9084973357016,6.39248377233014e-48,"MECP2",1.17471290027996e-46
"ENSG00000162702_LINE1036_ZNF281_I","ENSG00000162702_LINE1036_ZNF281_I",513,14780,51.3,29.5741956138947,1.73462029769959,8.33732759072352e-48,"ZNF281",1.51429136008257e-46
"ENSG00000105610_LINE802_KLF1_D","ENSG00000105610_LINE802_KLF1_D",566,17193,56.6,34.402513206339,1.64522863956261,1.35554435965507e-47,"KLF1",2.43374745951864e-46
"ENSG00000100105_LINE688_PATZ1_D","ENSG00000100105_LINE688_PATZ1_D",490,13847,49,27.7072995037618,1.7684870369033,3.69541969726835e-47,"PATZ1",6.55936996265131e-46
"MA1599.1","MA1599.1",442,11911,44.2,23.8334400512246,1.85453715053312,2.80316370030741e-46,"ZNF682",4.91970977514626e-45
"MA0163.1","MA0163.1",478,13427,47.8,26.8668961101329,1.7791411335369,2.98392412713518e-46,"PLAG1",5.17876609620572e-45
"MA0732.1","MA0732.1",401,10295,40.1,20.5998879462142,1.94661253035454,7.95058831733235e-46,"EGR3",1.36470537930474e-44
