"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA0516.3","MA0516.3",697,18130,69.7,36.277413158316,1.9213056811914,3.73441931773371e-104,"SP2",5.83316297430005e-101
"MA1513.1","MA1513.1",646,16004,64.6,32.0233712181847,2.01727668082979,6.49854240505297e-101,"KLF15",5.07536161834637e-98
"ENSG00000167182_LINE1077_SP2_D_N1","ENSG00000167182_LINE1077_SP2_D_N1",759,21560,75.9,43.140707539619,1.75935918367347,1.84152786692676e-100,"SP2",9.58822176046533e-98
"ENSG00000103495_LINE797_MAZ_D","ENSG00000103495_LINE797_MAZ_D",823,25272,82.3,50.56827277093,1.62750269072491,5.09716947310418e-99,"MAZ",1.99044467924718e-96
"ENSG00000185591_LINE1321_SP1_D_N5","ENSG00000185591_LINE1321_SP1_D_N5",748,21155,74.8,42.3303185529054,1.76705497518317,2.15195386417371e-98,"SP1",6.72270387167866e-96
"MA1511.2","MA1511.2",696,18621,69.6,37.2598847446774,1.86796068954406,2.34168849729101e-97,"KLF10",6.09619572128092e-95
"MA1959.1","MA1959.1",693,18504,69.3,37.025772370738,1.87166926070039,5.25208824794394e-97,"KLF7",1.17196597761263e-94
"MA1723.1","MA1723.1",826,25694,82.6,51.412678085481,1.60660761267222,2.65538303565998e-96,"PRDM9",5.1846353771261e-94
"ENSG00000006194_LINE594_ZNF263_D_N2","ENSG00000006194_LINE594_ZNF263_D_N2",812,24929,81.2,49.8819433327997,1.62784355569818,1.29286201871487e-95,"ZNF263",2.24383385914736e-93
"MA0742.2","MA0742.2",635,16014,63.5,32.0433808227949,1.98168852254277,2.78836864514074e-94,"KLF12",4.35543182370983e-92
"MA0079.5","MA0079.5",688,18532,68.8,37.0817992636465,1.85535765162961,1.04332021879003e-93,"SP1",1.48151471068184e-91
"ENSG00000178951_LINE1236_ZBTB7A_D_N1","ENSG00000178951_LINE1236_ZBTB7A_D_N1",649,16797,64.9,33.6101328637746,1.93096529142109,1.9863387534563e-92,"ZBTB7A",2.58555094408228e-90
"MA0599.1","MA0599.1",757,22242,75.7,44.5053625740355,1.70091862242604,2.36080064880728e-91,"KLF5",2.8365927795669e-89
"MA1981.1","MA1981.1",717,20215,71.7,40.4494157195454,1.77258431857532,9.30923244410512e-91,"ZNF530",1.0386443626923e-88
"ENSG00000163848_LINE1042_ZNF148_D","ENSG00000163848_LINE1042_ZNF148_D",768,22916,76.8,45.8540099247639,1.67488078198638,1.85117909907369e-90,"ZNF148",1.92769450183541e-88
"MA1961.1","MA1961.1",718,20303,71.8,40.6255002401153,1.76736285278038,2.51229220538049e-90,"PATZ1",2.4526252655027e-88
"MA0493.2","MA0493.2",715,20213,71.5,40.4454137986233,1.76781477267105,1.28441486458154e-89,"KLF1",1.18015059910375e-87
"MA0685.2","MA0685.2",683,18669,68.3,37.3559308468065,1.82835759815737,3.49739701949364e-89,"SP4",3.03496341358282e-87
"ENSG00000102554_LINE710_KLF5_D","ENSG00000102554_LINE710_KLF5_D",744,21847,74.4,43.7149831919321,1.70193362933126,4.65392228933004e-88,"KLF5",3.82601400838607e-86
"ENSG00000163884_LINE1044_KLF15_D","ENSG00000163884_LINE1044_KLF15_D",722,20724,72.2,41.4679045942052,1.74110557807373,7.51773391849007e-88,"KLF15",5.87135019034074e-86
"ENSG00000184937_LINE1305_WT1_D","ENSG00000184937_LINE1305_WT1_D",675,18423,67.5,36.8636945733952,1.83106985832926,1.53117549562857e-87,"WT1",1.1389029162723e-85
"ENSG00000185129_LINE3691_PURA_D","ENSG00000185129_LINE3691_PURA_D",747,22077,74.7,44.175204097967,1.69099388503873,2.86684393547872e-87,"PURA",2.03545919418989e-85
"MA1976.1","MA1976.1",677,18547,67.7,37.1118136705619,1.82421696231196,3.23899677503784e-87,"ZNF320",2.19970128809092e-85
"MA0039.4","MA0039.4",750,22244,75,44.5093644949576,1.68503866211113,3.4832551455346e-87,"KLF4",2.26701855721877e-85
"MA0162.4","MA0162.4",589,14578,58.9,29.1700016007684,2.01919769515709,1.12927708823073e-86,"EGR1",7.05572324726558e-85
"MA1712.1","MA1712.1",605,15325,60.5,30.6647190651513,1.97295138662316,4.71381191256128e-86,"ZNF454",2.83191315670028e-84
"ENSG00000120738_LINE864_EGR1_D_N8","ENSG00000120738_LINE864_EGR1_D_N8",555,13246,55.5,26.504722266688,2.09396648044693,2.87492710436481e-85,"EGR1",1.66319856926586e-83
"MA1965.1","MA1965.1",729,21392,72.9,42.8045461821674,1.70309012715034,1.9533743461262e-84,"SP5",1.0897038316604e-82
"MA1713.1","MA1713.1",537,12585,53.7,25.1820874019529,2.13246817640048,3.31547621709436e-84,"ZNF610",1.78578408658669e-82
"MA1630.2","MA1630.2",734,21726,73.4,43.4728669761486,1.68840946331584,1.23952031034702e-83,"ZNF281",6.45376908254014e-82
"MA1653.1","MA1653.1",724,21219,72.4,42.4583800224108,1.7051993025119,1.67606569335035e-83,"ZNF148",8.44520842907497e-82
"MA0471.2","MA0471.2",590,14973,59,29.9603809828718,1.96926734789287,3.05169764722502e-82,"E2F6",1.48960991405171e-80
"ENSG00000005889_LINE590_ZFX_D","ENSG00000005889_LINE590_ZFX_D",633,17022,63.3,34.0603489675044,1.85846598519563,7.94342887239553e-81,"ZFX",3.75988966626722e-79
"MA1564.1","MA1564.1",619,16396,61.9,32.8077477189051,1.88674945108563,1.18053804453742e-80,"SP9",5.42353066343367e-79
"ENSG00000130816_LINE1722_DNMT1_D","ENSG00000130816_LINE1722_DNMT1_D",494,11144,49.4,22.2987033776213,2.21537544867193,1.86129236836938e-80,"DNMT1",8.30668194112276e-79
"MA0741.1","MA0741.1",650,17853,65,35.7231471106131,1.81954853526018,2.1733057316389e-80,"KLF16",9.42973209116655e-79
"ENSG00000129911_LINE910_KLF16_D","ENSG00000129911_LINE910_KLF16_D",643,17650,64.3,35.3169521370258,1.82065541076487,5.84092314717701e-79,"KLF16",2.46581674483527e-77
"MA1596.1","MA1596.1",761,23707,76.1,47.4367696494317,1.60424077276754,5.62321629523045e-78,"ZNF460",2.31143785609209e-76
"MA1515.1","MA1515.1",652,18248,65.2,36.5135264927165,1.78563963174047,4.99964540958082e-77,"KLF2",2.00242208455519e-75
"MA1721.1","MA1721.1",552,13764,55.2,27.541219785497,2.00426852659111,5.33489688450587e-77,"ZNF93",2.03410246769802e-75
"MA0740.2","MA0740.2",597,15718,59.7,31.4510965263326,1.89818501081563,5.33919341713308e-77,"KLF14",2.03410246769802e-75
"MA0746.2","MA0746.2",617,16643,61.7,33.3019849527773,1.8527424142282,9.76184285900438e-77,"SP3",3.63047584422972e-75
"ENSG00000172845_LINE1170_SP3_D_N1","ENSG00000172845_LINE1170_SP3_D_N1",663,18888,66.3,37.7941411877701,1.75424015247776,8.51591984912471e-76,"SP3",3.09345739635646e-74
"ENSG00000008197_LINE6_TFAP2D_D","ENSG00000008197_LINE6_TFAP2D_D",563,14422,56.3,28.857851768849,1.95094217168215,1.0452317332827e-74,"TFAP2D",3.71057265315359e-73
"MA1102.2","MA1102.2",553,14016,55.3,28.0454618216744,1.97179851598174,1.94730157719218e-74,"CTCFL",6.75930014127595e-73
"ENSG00000118263_LINE839_KLF7_I","ENSG00000118263_LINE839_KLF7_I",569,14752,56.9,29.5181687209861,1.92762635574837,7.11707773482029e-74,"KLF7",2.41671204821506e-72
"ENSG00000136826_LINE939_KLF4_D","ENSG00000136826_LINE939_KLF4_D",675,19655,67.5,39.3288778613735,1.7162961078606,7.4639714865112e-74,"KLF4",2.48057945998521e-72
"MA0747.1","MA0747.1",605,16582,60.5,33.179926364655,1.82339162947775,2.72453374012749e-71,"SP8",8.86608687933153e-70
"ENSG00000164651_LINE1050_SP8_D","ENSG00000164651_LINE1050_SP8_D",601,16477,60.1,32.9698255162478,1.82287892213388,1.90628668525453e-70,"SP8",5.83847020072073e-69
"ENSG00000170374_LINE1129_SP7_I","ENSG00000170374_LINE1129_SP7_I",601,16477,60.1,32.9698255162478,1.82287892213388,1.90628668525453e-70,"SP7",5.83847020072073e-69
"ENSG00000217236_LINE1567_SP9_I","ENSG00000217236_LINE1567_SP9_I",601,16477,60.1,32.9698255162478,1.82287892213388,1.90628668525453e-70,"SP9",5.83847020072073e-69
"ENSG00000113658_LINE19362_SMAD5_I_N1","ENSG00000113658_LINE19362_SMAD5_I_N1",453,10293,45.3,20.5958860252921,2.1994683765666,2.33859342096783e-70,"SMAD5",7.02477485298415e-69
"MA1522.1","MA1522.1",654,19023,65.4,38.064270850008,1.71814666456395,8.87631359048487e-70,"MAZ",2.61600034496932e-68
"MA1512.1","MA1512.1",582,15787,58.2,31.5891627981431,1.84240400329385,1.26528859008907e-68,"KLF11",3.65996440318358e-67
"ENSG00000189120_LINE1378_SP6_I","ENSG00000189120_LINE1378_SP6_I",529,13518,52.9,27.0489835120858,1.95571119988164,2.91188872650253e-68,"SP6",8.12208962642313e-67
"ENSG00000204335_LINE1520_SP5_I","ENSG00000204335_LINE1520_SP5_I",529,13518,52.9,27.0489835120858,1.95571119988164,2.91188872650253e-68,"SP5",8.12208962642313e-67
"ENSG00000067082_LINE628_KLF6_D","ENSG00000067082_LINE628_KLF6_D",468,11337,46.8,22.6848887465984,2.06304736702831,1.92082373297475e-64,"KLF6",5.26373100159046e-63
"MA0149.1","MA0149.1",683,21008,68.3,42.0361773651353,1.62479093678599,2.9139531560823e-64,"EWSR1-FLI1",7.84757729275956e-63
"MA0528.2","MA0528.2",627,18309,62.7,36.6355850808388,1.71145076192037,6.61280708744272e-64,"ZNF263",1.75071265603145e-62
