"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"ENSG00000103495_LINE797_MAZ_D","ENSG00000103495_LINE797_MAZ_D",810,25272,81,50.56827277093,1.60179487179487,1.41461573417959e-90,"MAZ",2.20962977678852e-87
"MA0599.1","MA0599.1",753,22242,75.3,44.5053625740355,1.6919309414621,5.7141540220501e-89,"KLF5",4.46275429122113e-86
"ENSG00000102554_LINE710_KLF5_D","ENSG00000102554_LINE710_KLF5_D",744,21847,74.4,43.7149831919321,1.70193362933126,4.65392228933004e-88,"KLF5",2.42314220531118e-85
"ENSG00000163848_LINE1042_ZNF148_D","ENSG00000163848_LINE1042_ZNF148_D",759,22916,75.9,45.8540099247639,1.65525327282248,3.96358033382497e-85,"ZNF148",1.54777812035865e-82
"ENSG00000185591_LINE1321_SP1_D_N5","ENSG00000185591_LINE1321_SP1_D_N5",724,21155,72.4,42.3303185529054,1.71035802410778,3.34796330410311e-84,"SP1",1.04590373620181e-81
"ENSG00000006194_LINE594_ZNF263_D_N2","ENSG00000006194_LINE594_ZNF263_D_N2",792,24929,79.2,49.8819433327997,1.58774888683862,3.32787763470997e-83,"ZNF263",7.92700222989223e-81
"MA0516.3","MA0516.3",661,18130,66.1,36.277413158316,1.82207038058467,3.55243377780062e-83,"SP2",7.92700222989223e-81
"ENSG00000136826_LINE939_KLF4_D","ENSG00000136826_LINE939_KLF4_D",692,19655,69.2,39.3288778613735,1.75952134316968,6.24695724070431e-83,"KLF4",1.21971840124752e-80
"MA1511.2","MA1511.2",669,18621,66.9,37.2598847446774,1.79549669727727,6.09339159783216e-82,"KLF10",1.05754196397932e-79
"MA1513.1","MA1513.1",612,16004,61.2,32.0233712181847,1.91110422394401,1.48326972936811e-81,"KLF15",2.31686731727299e-79
"ENSG00000167182_LINE1077_SP2_D_N1","ENSG00000167182_LINE1077_SP2_D_N1",727,21560,72.7,43.140707539619,1.68518330241187,1.70897818764956e-81,"SP2",2.42674902646237e-79
"MA0742.2","MA0742.2",612,16014,61.2,32.0433808227949,1.90991082802548,1.95330247404808e-81,"KLF12",2.54254872038591e-79
"MA0079.5","MA0079.5",666,18532,66.6,37.0817992636465,1.79602935462983,2.55646042967566e-81,"SP1",3.07168553165645e-79
"MA0493.2","MA0493.2",700,20213,70,40.4454137986233,1.73072774946816,3.60718134149204e-81,"KLF1",4.0245837538647e-79
"MA0039.4","MA0039.4",739,22244,73.9,44.5093644949576,1.6603247617335,6.70703794674974e-81,"KLF4",6.98426218188207e-79
"MA1596.1","MA1596.1",766,23707,76.6,47.4367696494317,1.61478111950057,8.49958165370504e-81,"ZNF460",8.29771658942955e-79
"MA1723.1","MA1723.1",801,25694,80.1,51.412678085481,1.55798147427415,1.19024828354086e-80,"PRDM9",1.09362812875931e-78
"MA1961.1","MA1961.1",700,20303,70,40.6255002401153,1.72305570605329,3.43851012325567e-80,"PATZ1",2.9838626736252e-78
"MA1959.1","MA1959.1",663,18504,66.3,37.025772370738,1.79064461738003,5.11824564356189e-80,"KLF7",4.2077366817072e-78
"MA0685.2","MA0685.2",666,18669,66.6,37.3559308468065,1.78284942953559,8.75771942950993e-80,"SP4",6.83977887444725e-78
"MA1653.1","MA1653.1",714,21219,71.4,42.4583800224108,1.68164682595787,5.44162181446663e-78,"ZNF148",4.04753013056994e-76
"ENSG00000178951_LINE1236_ZBTB7A_D_N1","ENSG00000178951_LINE1236_ZBTB7A_D_N1",620,16797,62,33.6101328637746,1.8446817884146,1.51413523853912e-76,"ZBTB7A",1.07503601936278e-74
"MA0740.2","MA0740.2",596,15718,59.6,31.4510965263326,1.89500547143402,1.76959987921709e-76,"KLF14",1.20178913536395e-74
"MA1564.1","MA1564.1",611,16396,61.1,32.8077477189051,1.86236496706514,1.93865770738565e-76,"SP9",1.26174305789016e-74
