"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA1723.1","MA1723.1",789,25694,78.9,51.412678085481,1.53464092784308,9.26869992353749e-74,"PRDM9",1.44777092805656e-70
"MA1596.1","MA1596.1",748,23707,74.8,47.4367696494317,1.57683587126165,6.35389391905508e-71,"ZNF460",4.96239115078202e-68
"ENSG00000177932_LINE1220_ZNF354C_D","ENSG00000177932_LINE1220_ZNF354C_D",807,27300,80.7,54.6262205858812,1.47731252747253,2.10306341963664e-68,"ZNF354C",8.21246265368109e-66
"MA0130.1","MA0130.1",807,27300,80.7,54.6262205858812,1.47731252747253,2.10306341963664e-68,"ZNF354C",8.21246265368109e-66
"ENSG00000103495_LINE797_MAZ_D","ENSG00000103495_LINE797_MAZ_D",768,25272,76.8,50.56827277093,1.51873884140551,1.78684506356282e-66,"MAZ",5.58210397857023e-64
"ENSG00000006194_LINE594_ZNF263_D_N2","ENSG00000006194_LINE594_ZNF263_D_N2",758,24929,75.8,49.8819433327997,1.51958794977737,1.62268041884245e-64,"ZNF263",4.22437802371984e-62
"ENSG00000185129_LINE3691_PURA_D","ENSG00000185129_LINE3691_PURA_D",701,22077,70.1,44.175204097967,1.58686307016352,8.06217498552644e-63,"PURA",1.79901676105604e-60
"ENSG00000167182_LINE1077_SP2_D_N1","ENSG00000167182_LINE1077_SP2_D_N1",690,21560,69,43.140707539619,1.59941743970315,2.18234399433165e-62,"SP2",4.26102664893256e-60
"ENSG00000163848_LINE1042_ZNF148_D","ENSG00000163848_LINE1042_ZNF148_D",715,22916,71.5,45.8540099247639,1.55929656135451,8.72459270248685e-62,"ZNF148",1.51420153347605e-59
"MA0149.1","MA0149.1",671,21008,67.1,42.0361773651353,1.59624409748667,1.30645449539748e-58,"EWSR1-FLI1",2.04068192181086e-56
"ENSG00000116017_LINE44_ARID3A_D_N1","ENSG00000116017_LINE44_ARID3A_D_N1",657,20341,65.7,40.7015367376341,1.61418966619144,2.44720847239811e-58,"ARID3A",3.47503603080532e-56
"MA1961.1","MA1961.1",656,20303,65.6,40.6255002401153,1.61474934738709,3.11637799923376e-58,"PATZ1",4.05648536233595e-56
"MA1710.1","MA1710.1",640,19528,64,39.0747558828238,1.63788611224908,3.72282334957053e-58,"ZNF257",4.47311544002244e-56
"MA0599.1","MA0599.1",694,22242,69.4,44.5053625740355,1.55936264724395,5.2149630267318e-58,"KLF5",5.81840874839648e-56
"MA1965.1","MA1965.1",677,21392,67.7,42.8045461821674,1.58160770381451,7.30849331084754e-58,"SP5",7.61057770102924e-56
"MA1125.1","MA1125.1",673,21243,67.3,42.5064030734753,1.58329087228734,2.18591692610951e-57,"ZNF384",2.13400139911441e-55
"ENSG00000102554_LINE710_KLF5_D","ENSG00000102554_LINE710_KLF5_D",684,21847,68.4,43.7149831919321,1.56468091728842,5.78521627046247e-57,"KLF5",5.3155928320367e-55
"MA0493.2","MA0493.2",651,20213,65.1,40.4454137986233,1.60957680700539,8.47230671735615e-57,"KLF1",7.35207949583906e-55
"MA1511.2","MA1511.2",618,18621,61.8,37.2598847446774,1.65862026743999,9.51494646924899e-57,"KLF10",7.82228757103523e-55
"ENSG00000163884_LINE1044_KLF15_D","ENSG00000163884_LINE1044_KLF15_D",661,20724,66.1,41.4679045942052,1.59400386025864,1.18740634856182e-56,"KLF15",9.2736435822678e-55
"MA0039.4","MA0039.4",691,22244,69.1,44.5093644949576,1.55248228735839,1.28534024154375e-56,"KLF4",9.56048312995879e-55
"MA1959.1","MA1959.1",613,18504,61.3,37.025772370738,1.65560354517942,1.26768799029605e-55,"KLF7",9.00058473110192e-54
"ENSG00000185591_LINE1321_SP1_D_N5","ENSG00000185591_LINE1321_SP1_D_N5",667,21155,66.7,42.3303185529054,1.57570276530371,1.78342896916281e-55,"SP1",1.21118089123144e-53
"MA1972.1","MA1972.1",571,16795,57.1,33.6061309428526,1.69909473057458,2.68121733445864e-53,"ZFP14",1.74502561517683e-51
"MA1630.2","MA1630.2",671,21726,67.1,43.4728669761486,1.54349148485685,2.97761639918212e-52,"ZNF281",1.86041472620899e-50
"ENSG00000184937_LINE1305_WT1_D","ENSG00000184937_LINE1305_WT1_D",602,18423,60.2,36.8636945733952,1.63304304402106,1.30500315717438e-51,"WT1",7.84005742887068e-50
