"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"ENSG00000008197_LINE6_TFAP2D_D","ENSG00000008197_LINE6_TFAP2D_D",35,2815,70,18.7779334267227,3.72777975133215,3.61217594803348e-15,"TFAP2D",3.82443231981491e-12
"MA1721.1","MA1721.1",34,2641,68,17.617237008872,3.85985611510791,4.89684035827773e-15,"ZNF93",3.82443231981491e-12
"MA1099.2","MA1099.2",21,995,42,6.63731572276699,6.32785929648241,1.5747955295849e-12,"HES1",6.25671434972698e-10
"MA1596.1","MA1596.1",43,5603,86,37.3757587886065,2.30095663037658,1.60223158763815e-12,"ZNF460",6.25671434972698e-10
"MA1713.1","MA1713.1",29,2302,58,15.3558801947835,3.77705473501303,5.23258382280898e-12,"ZNF610",1.63465918624552e-09
"ENSG00000067646_LINE629_ZFY_I","ENSG00000067646_LINE629_ZFY_I",34,3353,68,22.3667533853646,3.04022666269013,6.88031228285018e-12,"ZFY",1.79117463096866e-09
"MA1511.2","MA1511.2",36,3846,72,25.6553932359416,2.80642745709828,8.31801549569596e-12,"KLF10",1.85610574346816e-09
"ENSG00000167182_LINE1077_SP2_D_N1","ENSG00000167182_LINE1077_SP2_D_N1",39,4685,78,31.2520845840838,2.49583351120598,1.26880178819135e-11,"SP2",2.22444160701974e-09
"MA1972.1","MA1972.1",35,3657,70,24.3946367820692,2.86948318293683,1.28168850596528e-11,"ZFP14",2.22444160701974e-09
"ENSG00000122180_LINE160_MYOG_D","ENSG00000122180_LINE160_MYOG_D",33,3224,66,21.5062370755787,3.06887717121588,1.59136816813493e-11,"MYOG",2.48571707862677e-09
"MA0471.2","MA0471.2",32,3035,64,20.2454806217064,3.16119934102142,2.05402493386989e-11,"E2F6",2.91671540609525e-09
"MA1986.1","MA1986.1",27,2080,54,13.8749916616637,3.89189423076923,2.48562511284978e-11,"ZNF692",2.99761563084997e-09
"MA1976.1","MA1976.1",36,3985,72,26.5826162364085,2.70853701380176,2.53724526173712e-11,"ZNF320",2.99761563084997e-09
"MA0516.3","MA0516.3",35,3747,70,24.9949969981989,2.80056044835869,2.68672335671573e-11,"SP2",2.99761563084997e-09
"MA1513.1","MA1513.1",32,3098,64,20.6657327729971,3.09691413815365,3.63101851816964e-11,"KLF15",3.78110061692065e-09
"MA1514.1","MA1514.1",32,3111,64,20.7524514708825,3.08397299903568,4.07689247469073e-11,"KLF17",3.98006627841682e-09
"MA1723.1","MA1723.1",43,6107,86,40.7377759989327,2.11106271491731,4.54908564307918e-11,"PRDM9",4.08545232293221e-09
"ENSG00000184937_LINE1305_WT1_D","ENSG00000184937_LINE1305_WT1_D",35,3817,70,25.4619438329664,2.74920094314907,4.70794761925607e-11,"WT1",4.08545232293221e-09
"MA0742.2","MA0742.2",32,3138,64,20.9325595357214,3.0574378585086,5.17598098819127e-11,"KLF12",4.25520121239725e-09
"ENSG00000141905_LINE3315_NFIC_D","ENSG00000141905_LINE3315_NFIC_D",38,4622,76,30.831832432793,2.46498485504111,5.94384991318981e-11,"NFIC",4.64214678220124e-09
"ENSG00000006194_LINE594_ZNF263_D_N2","ENSG00000006194_LINE594_ZNF263_D_N2",42,5911,84,39.4303248615836,2.13034004398579,1.09178759068762e-10,"ZNF263",8.12082007930505e-09
