"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"ENSG00000214717_LINE3702_ZBED1_D","ENSG00000214717_LINE3702_ZBED1_D",4,560,0.4004004004004,1.12053785817192,0.357328757328757,0.996153690958181,"ZBED1",1
"ENSG00000101057_LINE2835_MYBL2_D_N1","ENSG00000101057_LINE2835_MYBL2_D_N1",4,694,0.4004004004004,1.38866655994878,0.288334443954041,0.999548190165554,"MYBL2",1
"ENSG00000089094_LINE1718_KDM2B_D","ENSG00000089094_LINE1718_KDM2B_D",4,745,0.4004004004004,1.49071554346086,0.268596112891415,0.999805759864734,"KDM2B",1
"MA1568.1","MA1568.1",23,2165,2.3023023023023,4.33207939811109,0.531454318059399,0.999806761393182,"TCF21",1
"MA0776.1","MA0776.1",5,856,0.500500500500501,1.71282215463422,0.292208095946414,0.999860568061473,"MYBL1",1
"MA0749.1","MA0749.1",2,571,0.2002002002002,1.14254842324316,0.17522250797207,0.999882423538286,"ZBED1",1
"MA1545.1","MA1545.1",4,803,0.4004004004004,1.6067712502001,0.24919564645592,0.999926807877007,"OVOL2",1
"MA1570.1","MA1570.1",31,2815,3.1031031031031,5.63270369777493,0.550908279505082,0.999945205000357,"TFAP4",1
"MA1544.1","MA1544.1",4,823,0.4004004004004,1.64679045942052,0.243139859178741,0.999947911335065,"OVOL1",1
"ENSG00000124920_LINE2878_C11orf9_D","ENSG00000124920_LINE2878_C11orf9_D",2,621,0.2002002002002,1.24259644629422,0.161114415542757,0.999954223709898,"C11orf9",1
"MA0469.3","MA0469.3",2,628,0.2002002002002,1.25660316952137,0.159318554223013,0.99995990894446,"E2F3",1
"MA0466.3","MA0466.3",9,1280,0.900900900900901,2.56122939010725,0.351745495495495,0.999962529228471,"CEBPB",1
"ENSG00000162419_LINE3299_GMEB1_D","ENSG00000162419_LINE3299_GMEB1_D",2,642,0.2002002002002,1.28461661597567,0.155844317838087,0.999969260538223,"GMEB1",1
"MA0777.1","MA0777.1",4,857,0.4004004004004,1.71482311509525,0.233493703738745,0.999970898117044,"MYBL2",1
"MA0837.2","MA0837.2",10,1384,1.001001001001,2.76932927805347,0.361459725621575,0.999973300896644,"CEBPE",1
"MA0594.2","MA0594.2",2,654,0.2002002002002,1.30862814150792,0.152984789070416,0.999975528912879,"HOXA9",1
