"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"MA1513.1","MA1513.1",42,3098,84,20.6657327729971,4.06469980632666,1.26034796967521e-21,"KLF15",1.96866352863268e-18
"MA1511.2","MA1511.2",44,3846,88,25.6553932359416,3.43007800312013,2.40029134462053e-20,"KLF10",1.18675542939056e-17
"ENSG00000120738_LINE864_EGR1_D_N8","ENSG00000120738_LINE864_EGR1_D_N8",38,2494,76,16.6366486558602,4.56822774659182,2.97539291339117e-20,"EGR1",1.18675542939056e-17
"ENSG00000134046_LINE2819_MBD2_D","ENSG00000134046_LINE2819_MBD2_D",32,1517,64,10.1194049763191,6.3244825313118,3.17632615699543e-20,"MBD2",1.18675542939056e-17
"MA0742.2","MA0742.2",41,3138,82,20.9325595357214,3.91734225621415,3.79883300060998e-20,"KLF12",1.18675542939056e-17
"MA0516.3","MA0516.3",42,3747,84,24.9949969981989,3.36067253803042,2.52312558644325e-18,"SP2",6.56853694337392e-16
"MA1959.1","MA1959.1",42,3818,84,25.4686145020346,3.29817705605029,5.30763256068268e-18,"KLF7",1.04160488126069e-15
"MA0740.2","MA0740.2",39,3099,78,20.6724034420652,3.77314617618587,5.33472410376796e-18,"KLF14",1.04160488126069e-15
"MA0814.2","MA0814.2",36,2615,72,17.4437996131012,4.12754110898662,2.93996063646854e-17,"TFAP2C",4.72541556923963e-15
"MA0685.2","MA0685.2",42,3990,84,26.615969581749,3.156,3.02523403920591e-17,"SP4",4.72541556923963e-15
"ENSG00000185591_LINE1321_SP1_D_N5","ENSG00000185591_LINE1321_SP1_D_N5",44,4593,88,30.6383830298179,2.87221423905944,4.1165870694076e-17,"SP1",5.84555363855879e-15
"MA1564.1","MA1564.1",39,3342,78,22.2933760256154,3.49879712746858,8.27915300885264e-17,"SP9",1.07766974998565e-14
"ENSG00000189120_LINE1378_SP6_I","ENSG00000189120_LINE1378_SP6_I",35,2580,70,17.2103261957174,4.06732558139535,2.20973913445963e-16,"SP6",2.36846559268534e-14
"ENSG00000204335_LINE1520_SP5_I","ENSG00000204335_LINE1520_SP5_I",35,2580,70,17.2103261957174,4.06732558139535,2.20973913445963e-16,"SP5",2.36846559268534e-14
"MA0079.5","MA0079.5",41,3932,82,26.2290707757988,3.1263021363174,2.27445479451217e-16,"SP1",2.36846559268534e-14
"ENSG00000005889_LINE590_ZFX_D","ENSG00000005889_LINE590_ZFX_D",39,3475,78,23.1805750116737,3.36488633093525,3.38603761033159e-16,"ZFX",3.30561921708621e-14
"ENSG00000105866_LINE807_SP4_D_N1","ENSG00000105866_LINE807_SP4_D_N1",36,2826,72,18.8513107864719,3.81936305732484,3.87721925172779e-16,"SP4",3.56248027717577e-14
"ENSG00000169016_LINE1781_E2F6_D_N5","ENSG00000169016_LINE1781_E2F6_D_N5",32,2127,64,14.1885131078647,4.51069111424542,7.78144940828934e-16,"E2F6",6.75256887541553e-14
"ENSG00000184937_LINE1305_WT1_D","ENSG00000184937_LINE1305_WT1_D",40,3817,80,25.4619438329664,3.14194393502751,8.97046459649195e-16,"WT1",7.3746661577476e-14
"MA1961.1","MA1961.1",42,4372,84,29.1641651657661,2.88024702653248,1.09153417227424e-15,"PATZ1",8.19170633073636e-14
"MA0493.2","MA0493.2",42,4373,84,29.1708358348342,2.87958838326092,1.10131775253178e-15,"KLF1",8.19170633073636e-14
"MA0162.4","MA0162.4",36,2922,72,19.4916950170102,3.69388090349076,1.1682905240112e-15,"EGR1",8.29486272047953e-14
"ENSG00000167182_LINE1077_SP2_D_N1","ENSG00000167182_LINE1077_SP2_D_N1",43,4685,86,31.2520845840838,2.75181643543223,1.32646405360869e-15,"SP2",8.80083028046409e-14
"ENSG00000118263_LINE839_KLF7_I","ENSG00000118263_LINE839_KLF7_I",36,2935,72,19.5784137148956,3.6775195911414,1.35224024795863e-15,"KLF7",8.80083028046409e-14
"ENSG00000130816_LINE1722_DNMT1_D","ENSG00000130816_LINE1722_DNMT1_D",31,2006,62,13.3813621506237,4.63331006979063,1.54357126998436e-15,"DNMT1",9.6442332948623e-14
"ENSG00000008197_LINE6_TFAP2D_D","ENSG00000008197_LINE6_TFAP2D_D",35,2815,70,18.7779334267227,3.72777975133215,3.61217594803348e-15,"TFAP2D",2.17008416570319e-13
"MA1712.1","MA1712.1",36,3039,72,20.2721632979788,3.55166831194472,4.24516645871589e-15,"ZNF454",2.45590741056082e-13
