"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"ENSG00000196628_LINE303_TCF4_D_N3","ENSG00000196628_LINE303_TCF4_D_N3",50,1319,50,26.3958375025015,1.89423805913571,3.04103329084617e-07,"TCF4",0.000475009400030172
"ENSG00000019549_LINE604_SNAI2_D_N2","ENSG00000019549_LINE604_SNAI2_D_N2",55,1647,55,32.9597758655193,1.668700667881,3.77702314201337e-06,"SNAI2",0.00294985507391244
"ENSG00000166823_LINE260_MESP1_D","ENSG00000166823_LINE260_MESP1_D",40,1045,40,20.9125475285171,1.91272727272727,8.91834555184121e-06,"MESP1",0.00348261393799399
"ENSG00000188095_LINE300_MESP2_I","ENSG00000188095_LINE300_MESP2_I",40,1045,40,20.9125475285171,1.91272727272727,8.91834555184121e-06,"MESP2",0.00348261393799399
"MA0107.1","MA0107.1",33,813,33,16.2697618571143,2.02830258302583,2.46208230074857e-05,"RELA",0.00769154510753855
"ENSG00000117318_LINE151_ID3_I","ENSG00000117318_LINE151_ID3_I",41,1194,41,23.8943366019612,1.7158877721943,9.75519074778993e-05,"ID3",0.0217680113543541
"ENSG00000172201_LINE271_ID4_D","ENSG00000172201_LINE271_ID4_D",41,1194,41,23.8943366019612,1.7158877721943,9.75519074778993e-05,"ID4",0.0217680113543541
"MA0830.2","MA0830.2",46,1436,46,28.7372423454072,1.60071030640669,0.000159875081707989,"TCF4",0.0301014204154702
"MA0059.1","MA0059.1",21,451,21,9.02541524914949,2.32676274944568,0.000173439682291442,"MAX::MYC",0.0301014204154702
"MA1559.1","MA1559.1",39,1148,39,22.9737842705623,1.69758710801394,0.000207280759172751,"SNAI3",0.0323772545827837
"ENSG00000116990_LINE150_MYCL1_I","ENSG00000116990_LINE150_MYCL1_I",19,401,19,8.02481488893336,2.36765586034913,0.000299247276549861,"MYCL1",0.0418516936912417
"ENSG00000143190_LINE2665_POU2F1_D_N5","ENSG00000143190_LINE2665_POU2F1_D_N5",28,727,28,14.5487292375425,1.92456671251719,0.000321523895195198,"POU2F1",0.0418516936912417
"MA0745.2","MA0745.2",40,1233,40,24.6748048829298,1.62108678021087,0.000456504377242658,"SNAI2",0.0548507567117717
"ENSG00000095794_LINE339_CREM_D","ENSG00000095794_LINE339_CREM_D",19,419,19,8.38503101861117,2.26594272076372,0.000522506626321794,"CREM",0.0582968107367601
"MA0101.1","MA0101.1",27,713,27,14.268561136682,1.89227208976157,0.000560931865731139,"REL",0.0584117049514692
"ENSG00000028277_LINE2631_POU2F2_D_N7","ENSG00000028277_LINE2631_POU2F2_D_N7",29,799,29,15.9895937562538,1.81367959949937,0.00066980674209598,"POU2F2",0.0653898831971201
"MA0785.1","MA0785.1",27,727,27,14.5487292375425,1.85583218707015,0.000764555482940717,"POU2F1",0.0702491567266705
"ENSG00000162924_LINE3217_REL_D_N3","ENSG00000162924_LINE3217_REL_D_N3",27,731,27,14.6287772663598,1.84567715458276,0.000833608354551745,"REL",0.0704727121071805
"MA1637.1","MA1637.1",36,1098,36,21.9731839103462,1.6383606557377,0.00085722249042025,"EBF3",0.0704727121071805
"ENSG00000071564_LINE91_TCF3_D_N2","ENSG00000071564_LINE91_TCF3_D_N2",34,1017,34,20.3522113267961,1.67058013765978,0.000902365814821498,"TCF3",0.070474770137559
"MA1109.1","MA1109.1",30,876,30,17.5305183109866,1.71130136986301,0.00139591844094362,"NEUROD1",0.103829743083521
"ENSG00000073282_LINE3139_TP63_D_N1","ENSG00000073282_LINE3139_TP63_D_N1",30,880,30,17.6105663398039,1.70352272727273,0.00150455759915058,"TP63",0.10525497117441
"ENSG00000116044_LINE367_NFE2L2_D","ENSG00000116044_LINE367_NFE2L2_D",29,841,29,16.8300980588353,1.72310344827586,0.00154984912740809,"NFE2L2",0.10525497117441
"MA0147.3","MA0147.3",21,536,21,10.7264358615169,1.95777985074627,0.00174798349352902,"MYC",0.113764592370513
"ENSG00000137265_LINE2747_IRF4_D_N1","ENSG00000137265_LINE2747_IRF4_D_N1",38,1233,38,24.6748048829298,1.54003244120032,0.00194558451527504,"IRF4",0.121560120514384
"ENSG00000168874_LINE262_ATOH8_I","ENSG00000168874_LINE262_ATOH8_I",36,1149,36,22.9937962777667,1.56563968668407,0.00203091626733641,"ATOH8",0.122011200368442
"ENSG00000196767_LINE2686_POU3F4_D_N1","ENSG00000196767_LINE2686_POU3F4_D_N1",23,636,23,12.7276365819492,1.80709119496855,0.00295337900014904,"POU3F4",0.153887604626976
"MA0789.1","MA0789.1",23,636,23,12.7276365819492,1.80709119496855,0.00295337900014904,"POU3F4",0.153887604626976
"ENSG00000141905_LINE3315_NFIC_D","ENSG00000141905_LINE3315_NFIC_D",52,1904,52,38.1028617170302,1.3647268907563,0.0029833628017828,"NFIC",0.153887604626976
"ENSG00000134323_LINE186_MYCN_D_N2","ENSG00000134323_LINE186_MYCN_D_N2",21,560,21,11.2067240344207,1.873875,0.00300443747221476,"MYCN",0.153887604626976
"MA0154.4","MA0154.4",36,1178,36,23.574144486692,1.52709677419355,0.00319759626901145,"EBF1",0.153887604626976
"ENSG00000137709_LINE2649_POU2F3_D_N1","ENSG00000137709_LINE2649_POU2F3_D_N1",23,640,23,12.8076846107665,1.795796875,0.00320265331802204,"POU2F3",0.153887604626976
"ENSG00000196812_LINE1427_ZSCAN16_D","ENSG00000196812_LINE1427_ZSCAN16_D",22,602,22,12.0472283370022,1.82614617940199,0.00325276931771821,"ZSCAN16",0.153887604626976
"ENSG00000172238_LINE964_ATOH1_I_N6","ENSG00000172238_LINE964_ATOH1_I_N6",35,1138,35,22.7736641985191,1.53686291739895,0.00336784215556425,"ATOH1",0.153887604626976
"ENSG00000142539_LINE1880_SPIB_D_N2","ENSG00000142539_LINE1880_SPIB_D_N2",36,1183,36,23.6742045227136,1.52064243448859,0.00344906018556218,"SPIB",0.153887604626976
"MA1558.1","MA1558.1",39,1317,39,26.3558134880929,1.47974943052392,0.00354670535631954,"SNAI1",0.153887604626976
