"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust"
"ENSG00000101216_LINE3291_GMEB2_D_N2","ENSG00000101216_LINE3291_GMEB2_D_N2",3,69,3,1.38082849709826,2.17260869565217,0.159294065056119,"GMEB2",1
"MA1478.1","MA1478.1",12,459,12,9.18551130678407,1.30640522875817,0.204299568457018,"DMRTA2",1
"MA0831.3","MA0831.3",7,257,7,5.14308585151091,1.36105058365759,0.254131529489806,"TFE3",1
"ENSG00000009950_LINE78_MLXIPL_D_N1","ENSG00000009950_LINE78_MLXIPL_D_N1",6,228,6,4.56273764258555,1.315,0.305145955904117,"MLXIPL",1
"MA0664.1","MA0664.1",6,236,6,4.72283370022013,1.27042372881356,0.333723804074994,"MLXIPL",1
"ENSG00000108788_LINE134_MLX_D","ENSG00000108788_LINE134_MLX_D",6,249,6,4.98298979387633,1.20409638554217,0.380811299916528,"MLX",1
"MA0663.1","MA0663.1",6,249,6,4.98298979387633,1.20409638554217,0.380811299916528,"MLX",1
"ENSG00000197062_LINE3797_ZNF187_I","ENSG00000197062_LINE3797_ZNF187_I",4,161,4,3.22193315989594,1.24149068322981,0.403584317659124,"ZNF187",1
"ENSG00000138083_LINE2358_SIX3_I","ENSG00000138083_LINE2358_SIX3_I",6,260,6,5.20312187312387,1.15315384615385,0.420824042595606,"SIX3",1
"MA1479.1","MA1479.1",11,513,11,10.2661596958175,1.07148148148148,0.452163494931328,"DMRTC2",1
"ENSG00000204060_LINE2062_FOXO6_D_N1","ENSG00000204060_LINE2062_FOXO6_D_N1",9,420,9,8.40504302581549,1.07078571428571,0.466696569615241,"FOXO6",1
"MA0862.1","MA0862.1",2,85,2,1.70102061236742,1.17576470588235,0.511105507249456,"GMEB2",1
"MA1542.1","MA1542.1",5,241,5,4.82289373624174,1.03672199170124,0.533052225163921,"OSR1",1
"ENSG00000068323_LINE84_TFE3_D_N1","ENSG00000068323_LINE84_TFE3_D_N1",7,343,7,6.86411847108265,1.01979591836735,0.535796313700318,"TFE3",1
"MA1707.1","MA1707.1",10,497,10,9.94596758054833,1.00543259557344,0.542701873887694,"DMRTA1",1
"ENSG00000133794_LINE179_ARNTL_D_N1","ENSG00000133794_LINE179_ARNTL_D_N1",6,297,6,5.94356613968381,1.00949494949495,0.551410870683753,"ARNTL",1
"MA1464.1","MA1464.1",6,298,6,5.96357814688813,1.00610738255034,0.55477998882507,"ARNT2",1
"MA0756.2","MA0756.2",2,96,2,1.92115269161497,1.04104166666667,0.577336845958164,"ONECUT2",1
"ENSG00000169953_LINE2710_HSFY2_D_N2","ENSG00000169953_LINE2710_HSFY2_D_N2",2,108,2,2.16129677806684,0.92537037037037,0.641947779868903,"HSFY2",1
"ENSG00000172468_LINE2715_HSFY1_I","ENSG00000172468_LINE2715_HSFY1_I",2,108,2,2.16129677806684,0.92537037037037,0.641947779868903,"HSFY1",1
"ENSG00000029153_LINE80_ARNTL2_I","ENSG00000029153_LINE80_ARNTL2_I",6,326,6,6.52391434860917,0.919693251533742,0.644084328996668,"ARNTL2",1
